author,comment,publishedAt,likeCount
@KokoPradana-kv7dv,Ya,2024-08-16T12:54:22Z,0
@hey-445-m7y,Merafatt,2024-08-19T03:54:24Z,0
@Fithri.Mo1996,Story WhatsApp video kena kompres kaya android lainnya ga bang? Semoga dijawab 🙏🏼,2024-08-19T05:35:18Z,0
@sanlaxy,"​@Fithri.Mo1996sebenarnya kalo mau ngakalin biar post hd pilih icon kamera pojok kanan atas, terus pilih hd, baru send ke status",2024-08-19T13:06:18Z,0
@willbill101,​@Fithri.Mo1996 kena.foto video kena kompres pasti kalau lewat wa,2024-08-24T15:52:07Z,0
@AdrianPitoy-b4h,Beach walk mall - Bali,2024-08-14T16:21:37Z,0
@munawarah4755,"Sygnya samsung untuk pemakaian
5thn ++ belum wort it 🥲 sudah 2 kali beli samsung smuanya cmn lancar d 2thn pertama, seterusnya mulai lemot2an, bhkan punya suami masuk 5thn wifinya sudah sulit nangkep,.🥲",2024-08-14T16:10:58Z,0
@hideyoshiyozora7968,Bang review GOOGLE PIXEL 9 PRO XL bang,2024-08-14T16:10:08Z,0
@lumbung_drama,Bang review google pixel 9 dong,2024-08-14T16:04:03Z,1
@whyredend5018,utamakan kebutuhan ingat ya 😏😏😏,2024-08-14T16:01:59Z,0
@esblok6779,"Itu sama aja lu tanya kenapa orang indo beli mobil/motor produk jepang bang 😂
Orang negara kita itu emg udah dari dulu lebih milih brand yg udh mereka percaya dan mereka anggap besar",2024-08-14T15:58:50Z,0
@NandaSanOfc,A52 masih aman alhamdulilah ❤tq samsung,2024-08-14T15:57:18Z,0
@martintio6750,Review Oppo a3 pro 5G bang,2024-08-14T15:56:35Z,0
@alfaton404,"Bang bahas hp dengan kamera vidio terbaik dong  selain ip
soalnya mo beli buat jdi kreator",2024-08-14T15:52:13Z,0
@randypraditya736,"Hp idaman para org tua yg ga ngerti hp dan ga terlalu peduli sm masalah spek. Contohnya bokap nyokap gw . Bokap cm dtg ke toko hp, spg nya nanyain nyari hp apa pak. Bokap cm jawab yg ga lemot, SPG nya nawarin Samsung type sekian. Bokap cm nanya kelebihannya apa mba ? Bla bla bla. Dan akhirnya cuma blg, yauda ini aja. Wkwkwk . Nyokap jg gt . Cm tnya hp yg ga lemot tp jgn terlalu mahal. Di tawarin merk2 kyk poco xiaomi dll pasti ga mau, mau nya samsung krn katany brand terpercaya. Nyokap lebih spesifik nyebutin harga yg 2-3jt an dpt samsung yg mana. Wkwk .",2024-08-14T15:39:43Z,0
@el-toys1817,"makin berumur ya make yg pasti2 aja deh, udah 3 bln pke samsung A55 no kendala, puas2 aja, redmi note 12pro 5g ama gt10 pro cuma jd cadangan & pajangan wkwkwk",2024-08-14T15:04:20Z,0
@ahmadfitriyanto4283,Karna samsung bentuk kameranya gak aneh aneh. Kaya hp lain yang bentuknya gede gede bikin anoying. Intinya bentuklah kamera yg wajar wajar aja.,2024-08-14T14:58:20Z,0
@cerinyengki,Samsung a55 model nya mengingatkan kita sama Iphone 5s,2024-08-14T14:48:20Z,0
@rahmiephone8071,"Bang David Bahas Hp samsung yang sering bergaris dong bang😢
Soalnya banyak berseliweran Hp Samsung Lcd bergaris

Jadi aga takut Soalnya Mahal harga LCD nya😢",2024-08-14T14:33:39Z,1
@fauzangg123,bang bikin VT HP recommended di bulan Agustus ini banggg plisss,2024-08-14T14:25:12Z,1
@layxing8220,"Pengguna Samsung A71 sejak 2020, sejauh ini peforma Samsung emang mantep banget kebanting sana sini masih oke. Cuma yang nyeselin sempat kena yellow light itu, ganti LCD sampe 1 jt, karena gak mampu terpaksa beli KW. Tapi afterall puas.",2024-08-14T14:06:34Z,0
@Shellanatava21,"Samsul oh samsul, hp mahal chipset exynos paling kentang, udah banyak yg sindir gak ada cargernya tetap aja.
ada yang bilang bisa pakai jangka panjang😂 chipset kentang mana bisa😅
system android makin lama makin berat otomatis kalau perfoma kurang keceng sama aja bodong😅

penyefong merek makan tu merek 😂",2024-08-14T14:04:03Z,1
@herdinalanggara,"Nama samsung emang best,samsung a30s saya masih awet,di pke adek sekarang,dan saya pke samsung a52s,walaupun uda ganti LCD dan batrai,karena kecelup air gk sadar klo backdorr dah kendor.",2024-08-14T13:55:39Z,2
@Zien002,"Saran dong hp 4 jutaan buat editing, camera sama game tips""",2024-08-14T13:50:56Z,0
@sandymuktikusnanda1146,"Buat review HP Sony bang,, sama2 nggak di jejelin iklan tu",2024-08-14T13:42:34Z,0
@RizkyFarhan-b4m,H,2024-08-14T13:41:09Z,0
@nr_fannn,Para pecinta hp samsung kumpul,2024-08-14T13:37:17Z,0
@muhammadrassydin8795,5:23,2024-08-14T13:35:01Z,0
@muhammadrassydin8795,04.50,2024-08-14T13:34:51Z,0
@muhamadarofi9670,bg hp itel p65 menurut lu rekomen ga?,2024-08-14T13:33:06Z,0
@muhamadarofi9670,bg bahas hp itel p65,2024-08-14T13:32:41Z,0
@fulim8122,Bang A74 sm A75 kmn ya? Koq samsung stop di A73 aja? Barangkali tau crtnya 😊,2024-08-14T13:32:28Z,0
@ToniAr-wo1vr,Karena dia samsung 😅,2024-08-14T13:29:52Z,0
@fansyaelfirantama2870,"Jaminan update software panjang itu pertimbangan utk beli.
Karna kebanyakan orang tipe manusia yg jarang ganti hape kalo bukan krna rusak.
5 juta utk masa pemakaian 4-5 tahun, itu sangat sesuai.

Skrg saya masih pake m31, masih aman dan lancar dipake sampe detik ini walaupun mentok di android 12.
Tadinya mau beli A55 ini, tapi krna dana belum siap, kemungkinan tunggu tahun depan saja pas rilis seri A56 nya. 🤙",2024-08-14T13:26:20Z,0
@RenaldyChandrabirawa,Komentar ini pakai A55,2024-08-14T13:22:06Z,0
@Rokhim_Sosial,Desain nya kokoh dan masih banyak lagi yang dapet di hati Feel good samsung ❤❤❤,2024-08-14T13:13:13Z,0
@giihahaha,Bg coba Review Oppo A3 Pro 5G,2024-08-14T13:09:31Z,0
@IdhamNazar,Siapa yang nonton pake samsung a55,2024-08-14T13:07:10Z,1
@Sulthon03,Gw tunggu bg unboxing INFINIX NOTE 40 X 5G plis yaa pen bet😊,2024-08-14T13:02:43Z,0
@Crow_Fayruz,bg coba anboxing itel p65,2024-08-14T13:02:28Z,0
@aliprambon1592,Tapi... Knp sinyal indosat di samsung lebih lemah ya dari pada xiaomi.. dan itu alasan knp saya pakai xiaomi.,2024-08-14T12:58:06Z,0
@endofourylovenda6489,emang penyakit Samsul itu sinyalnya. Sering kalah kalo sama HP Cina,2024-08-14T15:36:08Z,0
@AnggaraPratama-b1r,"yaa semua tergantung kebutuhan masing2, tapi dari dulu aku memang suka samsung, hp pertama ku samsung note 3",2024-08-14T12:56:11Z,0
@Ora.NgertiSu,Ya gmna ya kalo mau ngincer peforma kenceng doank ya beli poco f6 tpi klo all rounder ya mnding beli Samsung a55 😂😂,2024-08-14T12:43:58Z,0
@ifansetia1783,Samsung kalo gk series s/note gk dulu mesti spesifikasi ad yg di korbannya😅,2024-08-14T12:43:15Z,0
@alghifariwirakusuma5697,"Saya cukup puas banget beli A55 12/256 , UI simple enak , speaker bagus , kamera yahud , sebenernya lebih puas kalo s24 ultra hehehe , tapi gapapa A55 enak poll buat daily driver , good job samsung , tinggal ngotak dikit bazzle hp di tipisin sama kepala charger dikasih 😂😂😂",2024-08-14T12:38:37Z,0
@FabianKurniawan-si6dy,Saran budget 3-4jt enak nya apa ya bang?,2024-08-14T12:34:56Z,0
@dafavia9083,Sedang menunggu tecno 30 pro,2024-08-14T12:27:54Z,0
@bayhaki5575,Bang mau tanya cek imei gimana ya,2024-08-14T12:24:20Z,0
@rizkyfdilah30,bikin yang versi 4jt terlaris bg,2024-08-14T12:23:33Z,0
@Astttttttttgghhjj,Yg mahal itu masa update software lama.. samsung bisa dipakai 4 atau 5 tahun ke depan.. yg lain kebanyakan 2 tahun ke depan... jadi jatuhnya lebih murah samsung,2024-08-14T12:10:41Z,0
@septiandwiatmoko833,Saya mau request bang. Hp one plus nord 3 dan nord 4 ya 🙏,2024-08-14T12:02:59Z,0
@septiandwiatmoko833,Maksud hunting review,2024-08-14T12:03:20Z,0
@jonathan.bariradja,"Ini hp de best, dari sini gw belajar kalo hp ngga harus overpower dan overprice, malah gw mau bagusin PC ketimbang hp",2024-08-14T12:00:03Z,0
@akunbot193,Itel bang yang baru itu,2024-08-14T11:46:10Z,0
@wtc99channel20,pengguna a55 ☝️,2024-08-14T11:42:21Z,0
@zaburimranalfian,Dari dulu emang udah suka pakai brand samsung 🔥ga pernah tergoda sama merek lain,2024-08-14T11:41:21Z,0
@sandalswallow7751,"Bang buat rekomendasi hp lagi untuk pertengahan tahun ini bang,bimbang mau beli hp apa",2024-08-14T11:32:08Z,0
@adejunirakhe6315,Bg tolong review hp itel p65,2024-08-14T11:28:38Z,0
@yunii5111,"Pertama naksir hp ini, terus kebeli galaxy s24+ hanya gara2 bezel ny lebih tipis dari hp ini",2024-08-14T11:23:42Z,0
@RohmanDaffa-u9z,"Bang ambok aitel p65
Aitel berulah lagi mankin gila",2024-08-14T11:21:29Z,0
@LembayungSenja_,desain belakang solid bgt tp tetep dipakein case full warna item😢,2024-08-14T11:20:43Z,0
@one-z8c-z6u,"Bang bahas hp itel baru, itel p65 yg mau launching di 17 agustus nanti",2024-08-14T11:10:51Z,0
@adibayer_,Video ini jadi bukti kalau beli hp gak bisa sekedar liat spek di atas kertas doank,2024-08-14T11:04:48Z,0
@daengchannel6348,BG req mi mix 3 di tahun ini🙏,2024-08-14T10:53:55Z,0
@ngapain25,Bang bikin rekomendasi HP lagi dong.,2024-08-14T10:48:17Z,1
@gelondongsayur,mantap,2024-08-14T10:48:00Z,0
@AdamDami-y4h,Bagi bang atu,2024-08-14T10:35:52Z,0
@ikhinisfanu,"Samsung kok ya,bukan cuma Hp,Tv,home theater saja sangat memanjakan qualitasnya❤",2024-08-14T10:26:57Z,0
@anandairba977,Tapi sayang nggak ada chargernya.,2024-08-14T10:20:33Z,0
@NyomanBlono,Tetep aja larisan poco belum sebulan sdh 70rb + 😂😂😂😂 view bukan sebanding dengan pembeli . Orang beli poco sdh tau lah cuman cari performa aja mereka rata2 gamer dan emulator e video editing lebih cepat kenceng poco,2024-08-14T10:18:43Z,0
@yusufahmad1916,Kalau ada uangnya saya lebih milih samsung A55 sih di banding merk lain sudah nyaman pake samsung,2024-08-14T10:18:12Z,0
@Love-e3m5h,Mungkin Samsung A55 ini pakai dukun 😢😢😅😅,2024-08-14T10:00:08Z,0
@namakujimy,Yg paling laris bukannya si A35 yah? Gap spek & fiturnya udh makin tipis dari A55,2024-08-14T09:42:33Z,0
@DProjectFilm,A35 spek a54 makanya lebih laris yang a55,2024-08-14T10:57:18Z,0
@namakujimy,"@DProjectFilm bagi yg rela keluarin budget lebih okay sih pilih A55, tp klo emg budget mepet ya pilih A35 hehe",2024-08-14T11:24:33Z,0
@stargarden7930,google pixel 9 bang,2024-08-14T09:42:06Z,0
@rezaarizqi_123,"Bng David, rekomendasi hp untuk taun 2025 nanti bang .Sepek geming mau pun yang buat kebutuhan sehari hari bang pliss",2024-08-14T09:35:42Z,0
@SukabumiMurottal,Bang review pixel 9 pro,2024-08-14T09:16:56Z,0
@SukabumiMurottal,Bang review pixel 9 pro,2024-08-14T09:16:47Z,0
@SukabumiMurottal,Bang review pixel 9 pro,2024-08-14T09:16:03Z,0
@naufalabdad7768,Bang pengen review laptop dell bang yang alien sepertinya keren wkwkwkw,2024-08-14T09:12:42Z,0
@AliceMettasha,Yg udah kena Light saber udah brp unit ?,2024-08-14T09:06:50Z,0
@haerulengineer7793,Ada teman yg nanya rekomendasi hp ku langsung ku arahin ke samsung... gak pernah ku saranin hp merk lain... gw pun user samsung.. 2 hp ke 2 nya pakai samsung...🥰,2024-08-14T09:01:05Z,0
@dunbee5110,"bang review smartwatch dari yg murah ke mahal yg ngaku bisa tes tensi darah 
dan tingkat ke akuratannya",2024-08-14T08:57:59Z,1
@pavingid5980,mines ga bisa ultrawide + flash,2024-08-14T08:48:19Z,1
@DanielMuhammad-x4j,Bang review Google pixel 9 pro udah keluar hp nya,2024-08-14T08:07:55Z,0
@BuglnGame,bang bahas hp itel P65 battry 7400mAh,2024-08-14T07:10:26Z,0
@blackhouse55,Pnyepong POCO(NG) ga suka ini😂,2024-08-14T07:07:29Z,0
@dionon25,Jadi kita kesimpulanya beli yg mana bang😢😂,2024-08-14T06:52:43Z,0
@FIANFIAN-c4j,ITEL P65 😊,2024-08-14T06:51:40Z,0
@kevinshie2371,Pembeli samsung cari aman saja bro padahal spek hp merek lain uda lebih canggih dari samsung😂😂,2024-08-14T06:44:52Z,0
@Pepzi_zayn,Bang bahas itel p65,2024-08-14T06:41:58Z,0
@Nalarpolitik88,Bang review poco pad bang,2024-08-14T06:32:26Z,1
@triairlangga00,Saya yang dari dulu setia oppo. Dari a3s sekarang naik ke oppo a60😊😊,2024-08-14T06:32:06Z,0
@Peltato25,"Baru aja beli baru 2 mingguan, setelah bergelut dengan apa yg mau di ambil dari f6, v30, redmi,  dah lah jatuh ke a55, banyak faktor sih,  berat banget ambil keputudany btw harga gua dapat 4,8 jt,       8 256 gb",2024-08-14T06:18:00Z,0
@Peltato25,Sama ip 11 juga bingung emang,2024-08-14T06:18:18Z,0
@Mr_ramdexfr,Bang rivew itel p65,2024-08-14T06:15:21Z,0
@kovetmaknyus3805,"Karena orang sdh berharap lebih sm produk lain pas pemakaian ternyata kecewa dan ngebandingin ke A55 jd lebih worth it an yg samsung gt, pendapat doang seh 😅",2024-08-14T06:12:51Z,0
@caisarhara398,Review oppo a3x boz,2024-08-14T06:07:36Z,0
@heroforyouful,Emang paling enak ni hp A55... Dr awal beli gk pernah ada keluhan,2024-08-14T06:05:07Z,0
@muhammadnizam7366,"masalah bezel gw malah suka desain samsung soalnya kesannya kokoh dan emang lumayan ngaruh ke durabilitas layarnya,layarnya juga g mudah kesenggol pas di pegang apalagi pas main game g kayak hp lain yg harus dipasangin case eksternal biar g gampang kesenggol,masalah peforma jg sebenarnya sudah cukup bahkan lebih dari cukup untuk kebanyakan orang,dan juga masih ada hal2 lain yg beberapa sudah sempat disenggol di video.",2024-08-14T05:58:45Z,0
@Wonopuro-s4q,Seandainya Samsung menyertakan kepala charger yang lengkap pasti konsumen bersorak ria......,2024-08-14T05:56:02Z,0
@mreasttut,bang rekomendasi hp buat agustusan bang,2024-08-14T05:45:23Z,0
@Noersalim85,Poco panaaaassss bang 🔥🔥🔥,2024-08-14T05:35:44Z,0
@ketutsupriawannn.5235,"bang rekomendasi hp jadul yg cuma bisa sms sama telponan dong, tapi bisa dipakein memori masih ada gk ya",2024-08-14T05:15:28Z,0
@numachannel4160,"Buat yg ngerti2 aja, mesin Poco itu ...... Isi sendiri. Tanyain deh ke tukang service hape, walaupun penyakit mesin Samsung jg ada di ....... Isi sendiri",2024-08-14T05:15:18Z,0
@zeng_niu,Reveiw itel yang baterainya 7400 Mah bang,2024-08-14T05:00:45Z,0
@HadiIpansah,Bang review pixel 9,2024-08-14T05:00:03Z,0
@azharmunif1866,Udah 1 bulan lebih make hp ini. Penggunaan buat daily + game berat macem (GI/WW). Overall gua masih aman aman aja make hp ini buat daily. Untuk gaming juga masih ok. Kalo dibilang panas buat game gua bisa bilang iya. Tapi disini gua main make case jadi ditangan hpnya gak terlalu berasa panas. Kadang juga gua pake peltier cooler waktu main game berat dalam jangka waktu lama. Battery juga sangat irit.,2024-08-14T04:58:46Z,0
@rezaraflyhidayat9606,Bang Coba Review Itel P65 !,2024-08-14T04:47:33Z,0
@Short_Kisah_Viral,"Hp gak melulu tentang chipset. Brand, aftersales, kualitas juga harus diperhatikan. Samsung ❤❤❤❤",2024-08-14T04:47:17Z,0
@Tazyoozt,"Coba lempar ke kolam bang, msh idup ga",2024-08-14T04:39:14Z,0
@SAMUELBR-b7x,Bang review poco pad kapan?,2024-08-14T04:22:29Z,0
@nurulandini6882,"Bang, bikin video cobain barang aneh lagi bang, soalnya udah nonton semua episodenya😭",2024-08-14T04:06:35Z,0
@silverground3670,awal launching pengen banget A55 😅 1 bulan kemudian malah beli ROG Phone 8 🤣,2024-08-14T03:49:35Z,0
@ayahaulia7934,jos,2024-08-14T03:48:32Z,0
@adimasdiannur5257,"Bang review g.Pixel 9 , cepet..",2024-08-14T03:35:00Z,0
@PakIrulMahubessy,"Samsung adalah pilihan paling aman untuk Hp Android, punyaku s20fe sampe sekrang kameranya lebih ok ketimbang hp 5 jutaan terbaru 😂😂😂",2024-08-14T03:08:41Z,0
@helloworld7296,"Pada akhirnya nyari hp yg fitur ny seimbang antara foto-video, rear-front cam, hdr-4k all lensa, video stabilisasi all lens, tanpa perlu gimick selfie expert, night cam dll, samsung udh lengkap soal ini.",2024-08-14T02:56:46Z,92
@bernyanyibersamaela,samsung A55 ini udh oke ga bang kalo buat ngonten?,2024-10-11T06:35:24Z,0
@banduarta3684,Oke banget. Saya aja pakai A35 udah mantep banget buat ngonten. Apalagi A55😂​@bernyanyibersamaela,2024-10-16T03:21:32Z,1
@freddyferdinan8134,Bahas google pixel 9 pro dong😅😅😅,2024-08-14T02:48:28Z,0
@didinsamsudin1008,"Ada yg masih pake Samsung A52 kah 😅☝️ , mau ganti tapi sayang hp nya masih bagus & normal 😅",2024-08-14T02:33:32Z,0
@aisyahmaradhani2445,"Galaxy A55 bisa dipake Minecraft nggak sih? Satu-satunya game gue cuma Minecraft dan hp gue cepet panas. Btw, hp gue Oppo A5s",2024-08-14T02:31:17Z,0
@didiksantoso4024,Nyesel ambil a35 kalo tau harga A55 turun,2024-08-14T01:55:37Z,0
@AndikaDika-qe6bz,BANG REVIEW HP REALME C63,2024-08-14T01:53:58Z,0
@VikaLianaputri-v9z,Bang review oppo A3x dong,2024-08-14T01:49:58Z,0
@jhodyyt8507,"bang,coba review inifinix gt ultra",2024-08-14T01:40:07Z,0
@alfarisix,Layar saber,2024-08-14T01:24:23Z,0
@HaryonoTempe,Nyemplung aer mati,2024-08-14T00:42:45Z,0
@zvq1827,Sama samsung A72 bagus mana ?,2024-08-14T00:33:19Z,0
@heyholetsgo323,"Dari jaman dulu udah no brainer dah pilih samsung. Dr galaxy mega.
Dulu sempat pake xiaomi 3s, meizu, asus dan balik lg ke samsung J8 , a22 4g. Anak istri beliin samsung aja beres.
Kita beli HP bukan buat gaming all day, kita bukan gamer, juga bukan fotografer yg fokus spek kamera. Lebih ke all rounder sih.
Cuma yg pasti One Ui nya sih juara. No debat. 👍",2024-08-14T00:29:16Z,0
@davissutra1746,Ya masalah os aja sih kayaknya,2024-08-14T00:18:05Z,0
@mohammadrayhan7711,bang review vivo v40 pro,2024-08-14T00:10:47Z,0
@yuzzz4836,Kami sekeluarga yg dulu user samsung sudah sadar dan semua pakai vivo skrng...😂,2024-08-13T23:56:50Z,0
@ajibuun,"samsung seri a5xx tu lebih ke balance spek sih di masanya, ya namanya hp mid range mereka mah ga gitu peduli soal kecepatan prosesor segala macem pokoknya mesti balance, karna kalo mau yg gahar mah sekalian ke flagship nya, cuma look nya sekarang di miripin ke flagship + ui yg dibikin simpel dan enak dari dulu, sama nama brand jg jd faktor disini, yah lagian kalo mau ngegame juga mah settingan biasa juga udh enak gaperlu di mentokin rata kanan, yg penting mah beli hp tuh sesuai kebutuhan dan kemampuan aja ga usah saking fanatiknya pengennya beli hp flagship mahal tp ngutang udh gitu ga bisa bayar utangnya ditagih dia lebi galak, wasu wkwk",2024-08-13T23:37:44Z,0
@Ndu_jagong,Bang david bikin konten tentang rekomendasi hp yang pas buat ojol donk bang .. sekalian di coba hp nya buat ngojol 😅 yang setuju like,2024-08-13T23:19:59Z,0
@TechJawir,"A55 memang agak aneh sih, harga 5 jutaan tapi kok sangat laris.
Mungkin karena Netizen lebih percaya sama brandnya 🙂",2024-08-13T23:18:47Z,1
@Short_Kisah_Viral,"Pasti lah, brand jadi salah satu faktor besar konsumen dalam mengambil keputusan",2024-08-14T04:49:11Z,0
@aklisfaizin1161,Mmmngnya laris?😁,2024-08-19T10:08:09Z,0
@youpedia2416,"Kemaren beli s23 fe, tiap hari pake iphone 14, tapi penasaran ama poco x6 pro. Besok beli aahhh...",2024-08-13T22:56:37Z,0
@mansouralhallaj,beli tinggal beli ngapain cerita disini,2024-08-13T23:15:25Z,0
@AbdulKharis-j1r,Iri yach ​@mansouralhallaj,2024-08-14T00:58:03Z,0
@MegaWati-gq7mf,"Bang kasih saya HP dong -_- yg lain udah pd IP, tapi saya masih series blue Y 😢  @GadjetIn",2024-08-13T21:33:18Z,0
@sukmanasaputra3606,"bg coba bahas deh samsung a52s kok casing belakang gampang kelepas yah, itu bukan punya saya doang punya temen saya juga gitu.
jadi lem casing kaya leleh gitu",2024-08-13T19:48:41Z,0
@fauzanmajdi6722,"Makin ganyesel beli a55 dikarenakan adek mau ujian dan diharuskan ganti handphone,dan gue nya malah buat pengen ngerekam live a7x 😂..makasih bang david atas penilaian a55 ini😅",2024-08-13T19:43:27Z,0
@MohdNizar-t2z,Review pixel 9 bang,2024-08-13T18:51:15Z,0
@m.rickyputra1539,Tes pubg nya dong gimana sekarang update samsung a55,2024-08-13T18:31:56Z,0
@kidd21,"Udah nyaman pakai produk samsung, soalnya udah ga begitu tertarik ke game. yang penting ML aja sama HOK

Kameranya mantap dikelas harganya, all rounded lah enak buat daily sama kerja",2024-08-13T18:23:17Z,0
@ergabaholo1678,"Ya slama pakai hp samsung emang ga pernah nyesel si ,,alhamdulillah sdh bsa up ke A55 5g keren kok❤",2024-08-13T17:58:53Z,0
@HollowName6115,Menurut gw Krn org gak mau ribet ambil yg merek sudah terkenal utk UMUM dan satu lagi krn IKLAN.,2024-08-13T17:54:35Z,1
@buraongggk,"bang tolong refiew samsung s23,saya sebelum beli mau tau refiew jujur bang david👍",2024-08-13T17:51:17Z,0
@fiksi10,Nonton masih pake Samsung A54 😊,2024-08-13T17:21:01Z,0
@arproject2817,"kelebihan samsung dibanding brand android lain keyboardnya enak bngt buat ngetik,gw pke xiaomi,realme,gk enak bngt buat ngetik",2024-08-13T17:17:22Z,0
@alisaalfiani,Masih setia pakai a32 4G😂,2024-08-13T16:57:42Z,0
@mulyadisahdewa2681,Bang bahas infinix note 40s dong. Gaada yg enak bahas nya selain di yt gadgetin,2024-08-13T16:54:11Z,0
@bimbombash763,"ga ada iklan, pindah dari merek lain karena dah pusing sama iklan",2024-08-13T16:50:08Z,0
@Rex91547,"Gampangnya samsung A55 segmen pasarnya luas semua orang cocok pake nih hp, beda sama Poco yang jelas pasarnya buat gamer 
Ga pernah liat kan emak"" pake Poco 😅",2024-08-13T16:31:27Z,0
@OfficialVbrynsExYt627,unboxing xiaomi 14 dong🎉 0:33,2024-08-13T16:30:19Z,0
@anggahandika9848,Kurang sih kok ga sekalian compare sama V30 huftt,2024-08-13T16:17:30Z,0
@rikiagustina7477,"tapi kamera depannya bapuk, kék org amnesia..",2024-08-13T16:01:04Z,0
@bobharwin7864,h,2024-08-13T15:57:44Z,0
@ryu_kzr,"Samsung ngebikin bezel tetep tebel mungkin lebih memperhatikan ketahana jika terjatuh, klo layar full bezel tipis jatuh kepentok pecah samping lgsg pixel nya kena.. Saya sih gk masalah sama design samsung 👏",2024-08-13T15:54:34Z,0
@dinggoselingkuh8985,Proyektor yang entry-level dong sekali2,2024-08-13T15:49:14Z,0
@dinggoselingkuh8985,Proyektor yang entry-level dong sekali2,2024-08-13T15:48:47Z,0
@dinggoselingkuh8985,Proyektor yang entry-level dong sekali2,2024-08-13T15:48:37Z,0
@dinggoselingkuh8985,Proyektor dong yang entry-level,2024-08-13T15:47:54Z,0
@Ibnuauliya,"Jujur saya milih a55 karena kameranya,,menurut saya dari harga n kualitas kameranya pas aja sih,,dlu saya sering sebel pake hp lain ketika ngerekam event di mlm hari hasilnya kurang memuaskan,,",2024-08-13T15:45:27Z,0
@mpiansopian-bp9cm,Nonton inj setelah beli a55 hehe..tadinya bingung sempet mau beli a35,2024-08-13T15:42:39Z,0
@aldilaaji3920,"Klo saya sih paling gamau pake samsung, udah trauma dari awal ada android. Jaman jaman samsung ace duos dll. Mending lirik brand lain",2024-08-13T15:42:11Z,0
@amyyono2263,Keren bgt,2024-08-13T15:37:38Z,0
@Ang92Channel,Samsung a55 vs Vivo v30 mending mana bg?,2024-08-13T15:31:53Z,0
@kayanerohimin4530,Bagai mana menurut abang tetang oppo A3x,2024-08-13T15:26:58Z,0
@adhykurosaki4778,"Bang, lu ga mau ngebahas yg lagi rame penyakit samsung after update seperti ada garis hijau dan endingnya ga bs benerin malah kudu ganti lcd. Gmna tuh,",2024-08-13T15:26:12Z,0
@lovetujuh7901,Apakah SDN juga mempengaruhi????!😅,2024-08-13T15:25:27Z,0
@kangMuel2707,"Simpel'a Samsung HP 3 s.d 5 Jt Udah Ada Fitur OIS Buat Stabilizer Kamera. Gimana Pada Ga Doyan Samsung

Ketimbang Angkut Iphone Yg Musti Extra Budget",2024-08-13T15:21:33Z,0
@argosetyo867,"Menurutku one UI + Design bagus sih. Saya yakin banyak orang yg nyari HP bukan cuma mandang spek doang, design HP salah satunya. Tapi balik lagi, masalah selera",2024-08-13T15:19:10Z,1
@yanfrederickkairupan1650,"populer apanya? gua denger"" nih serie A55 yg ini kagak selaku yg sebelumnya 😂 ketauan bnget nih samsung sengaja hire influencer buat naikin lg nih hp krn udh tenggelem alias ga laku.. trik marketing klasik ini mah.

org"" masih inget yg serie A54 itu yg gokil, kalo yg ini samsung keliatan pelit buat upgrade makanya penjualannya ga setinggi yg sebelumnya.",2024-08-13T15:18:19Z,0
@mansouralhallaj,Denger dr mana?sales oddo?,2024-08-13T23:17:36Z,0
@kangMuel2707,"Samsung Di Jual Bisa Tinggi Harga Klo Perawatan Bagus
Fitur'a Ga Neko²
Kamera Bagus & Ga Ngorbanin Fitur Yg Di Pangkas",2024-08-13T15:17:04Z,1
@Informan007,"yang kemaren tu lebih milih iphone 11 dari A55, like",2024-08-13T15:17:00Z,1
@esa1241,Saya user A35. Menurut saya semenjak liat design & spek pas pertama launching tuh fine fine aja dengan harga segitu. Yang bikin saya tertarik tuh dari design & build quality yang kerasa mewah ditambah lagi panelnya bagus. Walaupun bezel tebel tapi kalo panelnya amoled tuh bener bener beda banget,2024-08-13T15:15:24Z,0
@rafifhutama,"Kebetulan samsung A52s saya dicuri monyet di uluwatu,susah buat ambil balik hpnya, dan mesti beli hp lagi, gak pake mikir panjang dan gak pake liat review dulu, langsung ambil A55, dan gak nyesel, bru liat review setelah punya hpnya wkwk, susah move on dr one ui samsung",2024-08-13T15:13:19Z,0
@projectkita4919,"Sy tiap beli samsung ga pernah nyesal sih 😊 pernah pakai samsung champ, s3 mini, s5, j7 prime, j5 2016, j5 pro, a5 2017, a50 dan skrng a24 4g sama m15 5g... aman deh pokok nya pake samsung",2024-08-13T15:08:08Z,0
@Pakkayaa,Desain dan mesin cakepp,2024-08-13T15:07:31Z,0
@WilliamButcherXcX,"Design HP Samsung emang cakep, sih. Dari dulu.",2024-08-13T15:53:32Z,0
@DAF_RM367,Bg coba review itel p65,2024-08-13T15:07:27Z,1
@DAF_RM367,Bg coba review itel p65,2024-08-13T15:06:24Z,1
@rendigaming0721,Bang toko lu  tokped yg mna perasaan gk jelas tokped lu jual baju foang udh gk ada yg lain,2024-08-13T15:06:22Z,0
@DAF_RM367,Bg coba review itel p65,2024-08-13T15:06:01Z,0
@DAF_RM367,Bg coba review itel p65,2024-08-13T15:05:37Z,0
@DAF_RM367,Bg coba review itel p65,2024-08-13T15:05:22Z,0
@DAF_RM367,Bg coba review itel p65,2024-08-13T15:05:10Z,0
@DAF_RM367,Bg coba review itel p65,2024-08-13T15:04:20Z,0
@DAF_RM367,Bg coba review itel p65,2024-08-13T15:04:05Z,0
@DAF_RM367,Bg coba review itel p65,2024-08-13T15:03:58Z,0
