author,comment,publishedAt,likeCount
@NovausMagomednabiyevichGomedov,"Om mau tanya  , kenapa S25 kalo buat Video² atau Foto² cepet anget , tapi kalo di buat Games² agak berat malah Adem² ayem aja dan baterai AWET pula. Cuma bigung kalo buat foto video langsung anget , apakah harus perkenalan Dulu itu baterai dgn kamera 😅",2025-05-29T13:36:19Z,0
@bayumeidiasnurcahyo2147,"Masih wort it Samsung a54 5g kamera depan 60fps video masih ada, apalagi update one ui 7 Andro 15",2025-05-29T11:28:35Z,0
@coretanmasdede,"Tapi sayang, belum bisa wireless charging. 😂🤣",2025-05-29T04:43:28Z,0
@BlackSupremacist,HP 6 jutaan ngarep wireless charging?? NGARRPP COƘƘ!! 🤣🤣,2025-07-01T18:30:58Z,0
@aradilavi,"Hape bekas review, dijual nggak?",2025-05-28T09:31:47Z,0
@BlackSupremacist,Diɓom gan,2025-07-01T18:31:11Z,0
@Somplaks,Bagi rekomen case ama charger adaptor yg bagus dong 😂,2025-05-25T07:28:05Z,0
@cindycynthia7538,Top Review! Paling detail paling lengkap hanya disini,2025-05-25T00:00:44Z,0
@FarihahAriqoh,"kasih tau cara dapet gratis kuota dari e simnya dong, gak tau gimana caranya",2025-05-23T13:16:56Z,0
@erikrahmawan6950,Lebih murah di TikTok iya dari pada di Shopee.apa harus nunggu event besar biar sama kya tiktok harga nya,2025-05-21T07:29:35Z,0
@erikrahmawan6950,Mau ganti iPhone 11 ke hp a56 worit ga iya?,2025-05-21T07:22:52Z,0
@sigitstyle3214,Lebih mantap lagi kalo pake chipset Snapdragon ❤,2025-05-20T12:27:54Z,0
@sigitstyle3214,Keren 😊😊😊😊😊,2025-05-20T12:27:24Z,0
@djarum_76,"User A51, penggunaan 5th terbilang masih oke, cuma minus di tombol power dan volume patah😅",2025-05-20T07:18:17Z,0
@denykurniawan6610,Mending ambil a56 atau s23fe?,2025-05-15T15:19:21Z,0
@fariqbakar5,"Temen - temen, mau minta rekomendasi bagusan a56 atau s24fe? saya user ios mau pindah android",2025-05-15T01:52:21Z,0
@kevinardiansyah8339,"budget menyesuaikan. spek menang s24Fe. dia 7 jutaan.. tapi A56 12/256 kalo hoki bisa disikat 5,8 gan. dan kalo budget under 6 juta sangat cocok A56",2025-05-16T12:05:29Z,0
@Leirathegreat99,"Iya yang Mole settinganku ga kebuka yang ultra, tapi liat reviewer bisa ultra-ultra. Sedangkan aku cuman super-ultra 😢",2025-05-14T21:19:21Z,0
@Sunarto-i7s,Dompet gak kuat. ❤,2025-05-14T19:07:08Z,0
@MakroBoys,Yg paling menjanjikan dari Samsung tuh build quality dan one ui nya best sangat,2025-05-13T03:46:30Z,0
@player-u1c,Exynos sinyalnya buruk,2025-05-13T02:44:49Z,0
@sumaainiadesty2870,Kenapa RAM plus gk usah dipake?,2025-05-12T16:48:24Z,1
@walkn89,"8gb pemakaian standar ajj masih sisa 3gb an, ngapain dipake",2025-06-21T06:08:41Z,0
@Ifyouknowyouknowww,"Baru kali ini tertarik sm ni 56, bismillah nunggu cicilan mtor kelar dulu🤣🤣",2025-05-12T00:58:19Z,0
@AleikaArif,"harusnya samsung membuat lagi seri A7, karena memiliki layar yang besar dan seri A5 untuk layar yang agak kecil aja",2025-05-11T22:43:25Z,1
@BlackSupremacist,A56 ini sudah gede ɓgsɗ!! 🤣🤣 layar udah 6.7 inci + bezel tebel kalo tipis pasti nyame 6.9 inci kayak iPhone 16 Pro Max cokk!! 🤣🤣,2025-07-01T18:32:58Z,0
@AleikaArif,"​@JuancuokAi apaan dh, maksud gw samsung buat layar yg sedeng sekitar 6.4-6.5 inch utk seri a5, dan 6.6-6.7 utk seri A7",2025-07-10T16:10:17Z,0
@BlackSupremacist,​@AleikaArifmau kecil tapi midrange?? NGAREPP COKK!!! PASAR E SUDAH KECIL DIKIT BANGET ƁGSƊ!! 🤣🤣SAMSUNG SUDAH PUNYA ALESAN SENDIRI KENAPA SAMSUNG A54 YANG 6.4 INCI DI HAPUS DIGANTI LAYAR 6.7 INCI COKK!! 🤣🤣,2025-07-10T17:52:29Z,0
@dewwaclassic7673,Nonton video ini pake iphone 11 pro alhamdulilah selalu bersyukur😇,2025-05-10T17:43:11Z,0
@LukmanHakim-ez3rg,"Bismillah semoga 2 bulan lagi bisa ke beli AMIIN,Soalnya masih makek SAMSUNG GALAXY A10 RAM 2GB/32GB🤲",2025-05-09T10:14:46Z,9
@exnatiusdwiwitanto8180,Om di youtuber cupu riview kamera dia gak patah patah dah pindah kamera video... Kenapa di jagad patah patah ya pas pindah kamera... apa karna update atau kenapa ya...???,2025-05-07T03:16:21Z,0
@attahalilintar9678,"Patah patah itu maksudnya waktu pindah lensa nggaada transisinya,jadi keliatan patah waktu pindah lensa. Kalau maksud youtuber cupu itu audionya tidak patah, tapi videonya tetep patah tanpa transisi,jadi sebenernya sama aja cuma beda penyebutan",2025-05-11T08:32:06Z,0
@yustamaison1816,"Tahun lalu pengen ganti hp ke a55 , mau yg graphite eh stock ga ada.. akhrnya ambil ip 11, gak nyesel benar2 beda jauh hasil kameranya.. untuk urusan kerja email dan autheticator saya pakai android d tab a9..trus kemaren beliin istri a56 ternyata samsung mid range memang hp biasa saja, terlanjur terbujuk review manis reviewer...kembali ke kamera masih kalah jauh dr ip 11 , layar juga msh ok ip 11 meski 60hz dan retina doang",2025-05-05T13:15:50Z,4
@husnimubaraq4859,Aman dru greenline gak bang?,2025-05-05T11:01:55Z,0
@GunturKunChannel,256 ga cukup untuk tahun ini  dan beberapa tahun lagi. Krna makin hari aplikasi makin besar datanya. Mending kalau ada SD card . Sekarang minimum 512. Percaya deh Ama gue,2025-05-05T04:03:58Z,0
@FaizalEnergy,Rugii bet beli Samsung gak ada charger harganya mahal 7jt 😅😂 mending realme 13 plus komplit harganya sesuai hpnya,2025-05-05T03:44:00Z,0
@juniardi2987,"Lupa nonaktifkan seting download software otomatis,jd burik habis update software hasil video camera malamnya.pake super steady burik klo mlm,pdhl pas awal beli bagus.super steady ga ada muncul notifikasi butuh banyak cahaya untuk super steady .penyakitnya samsung ya gini,sama sprt a52s 5G sy juga gitu,hp samsung sy yg lain juga gitu tiap update software",2025-05-04T19:43:48Z,0
@AngIwan-h7r,Baru juga beli a56 8/256 6.2 tanpa casan,2025-05-02T11:57:43Z,0
@lemper820i,mending xiaomi,2025-05-05T09:19:41Z,0
@akramafif11,"tergantung kebutuhan, yg jelas UI beda, gak ada iklan, kamera lebih bagus, build quality lebih bagus, jaminan software 5 tahun. ini hp midrange all rounder saingannya? ya vivo v50",2025-05-08T13:16:01Z,0
@sopiansauri4381,"Offline ya, mahal bgt bro",2025-05-24T15:00:50Z,0
@amangacuy-j6l,ultrawide nya ga bisa 60 fps,2025-05-02T01:40:38Z,0
@jenaissantè97,"bantu jawab dong bagi yang tau, kabel bawaan dus samsung a56 5g support berapa watt ya kabelnya?",2025-04-30T15:50:30Z,0
@LifeisWonderfull9999,45 watt  kan,2025-05-03T20:34:46Z,0
@kevinardiansyah8339,"kabel bawaan 3A doang. kalo dipake ke kepala charger45W dia ga maksimal
 harus beli yang kabel 5A. 

kalo beli charger 45W ori samsung dapet sepaket sama kabel 5A nya",2025-05-06T23:47:11Z,0
@HugoArkhan-zb3pr,Saya pake iphone sudah gonta ganti tapi lihat ini jadi saya coba beli😂,2025-04-30T05:06:29Z,0
@BlackSupremacist,Alah ɓacot pake iPhone 7 sok keras 🤣🤣,2025-07-01T18:33:55Z,0
@ganangsaputra1668,"SOC samsung udah mulai bangkit pelan2, + racikan samsung jadi enak pake hp nya. Bisa nyaman dipake sampe umur panjang",2025-04-29T09:26:21Z,0
@hhzzyy8,"Ngga mungkin, paling tahun depan udah pada bingung ganti karena A57 pakai Snapdragon 7 gen 4",2025-05-01T07:37:15Z,0
@akramafif11,"Masih rumor pake snapdragon, tapi Exynos 1580 upgrade banyak dari seri sebelumnya, bisa bersaing sama snapdragon 7 gen 3",2025-05-08T13:23:56Z,0
@anggarizy7390,Bahas yg M56,2025-04-28T12:05:44Z,0
@BlackSupremacist,QONTHOL!!! BELUM RESMI ƁGSƊ!! 🤣🤣,2025-07-01T18:34:20Z,0
@channelmasakini9812,Hp apa sih yg katanya bisa sharing ke iphone layaknya Airdrop gitu??,2025-04-28T11:16:25Z,0
@agrocreative2277,"Kenapa setelah update kualitas kamera menurun, stabilisasi patah2 itu terjadi pada beberapa HP samsung",2025-04-28T05:52:30Z,0
@Lil.Haza24,Samsung a56 ada telephoto kamera? Fe series nangis ntar😢,2025-04-28T04:03:37Z,0
@babangb3w0k63,sangat disayangkan GAME BERAT DIDUNIA EPEP gadi tes,2025-04-27T05:33:16Z,1
@ichtafila1178,"Jadi samsung A56 ga wort it untuk dibeli ya , mending A57 ?",2025-04-27T02:52:58Z,0
@hhzzyy8,"Ya, mending A57 pakai Exynos 1680

Tapi dari pada A57 mending A58 udah pake exynos 1780

Tapi lagi daripada A58 mending A59 udah pake exynos 1880

Tapi lagi dan lagi dari pada A59 mending A60 udah exynos 1980

Dst....",2025-05-01T07:41:42Z,0
@tinirotimini2948,Pengen banget punya henpon yg sekecil iPhone 6s... Praktis mungil enak dimasukin saku,2025-04-26T12:15:55Z,0
@kevinalfay1050,Kalau sama Samsung F24 FE gimana pak ? Mau buat hp kerja sambilan dengan movie 😂,2025-04-26T11:49:45Z,0
@noir_DG4,"30:08 di shopee yg 8/256 cuma 6.2 jt, kok jd 6.7 jt?? 😢😢",2025-04-26T10:38:21Z,1
@Duccarian,"Ada promo free upgrade, kalau g salah sampe tgl 27 april aj tp",2025-04-27T11:05:52Z,0
@christiantowibowo4953,"Kalau diadu sama s22/23 ultra, kamera dan speed bagus mana ya",2025-04-25T02:46:47Z,0
@gedeputrasatriawan,Poco x7 pro 5g 12/512 vs .....?,2025-04-25T01:23:04Z,0
@ilhamlana3570,"setelah 2 minggu rilis, gua dapet di harga 6.070 versi 12/256 gimana menurut kalian?",2025-04-24T19:01:51Z,0
@channelcangmin5633,"Saya pake A56 ko hpnya cepet panas ya padahal gak buat main game sama sekali cuma nyalain data aja buat internetan la kok panas ya belakangnya,,apa punya kalian sama apa cuma punya saya doank ya?",2025-04-24T15:43:09Z,0
@kevinardiansyah8339,"aman sih, ane ga panas",2025-04-26T15:00:12Z,0
@channelcangmin5633,"@kevinardiansyah8339  serius bang,,ahhh apa brati punya saya doang ni,huhuhu",2025-04-28T07:56:54Z,0
@DickyChannelTV,"Kekurangan ku gk ada slot memory eksternal, aku pakai utk rekam dan ngedit video, butuh tambahan memory, ini pakai A53, 256gb kurang loh, tambahan 128gb, ada 2, 😅, belum lagi samsung A32 5g 128, pakai 128gb jg utk support",2025-04-24T13:21:24Z,0
@andrasad8342,"kayaknya yang kurang"" kayak kameranyaa atau peformanya hp ini cuman butuh update OS atau butuh waktu aja kayaknya atau update perangkat lunaknya pasti lebih baik soalnya saya pake hp a15 udh diupdate perangkat lunaknya jadi lebih baik coba dibuat video terbarunya kayak kameranya atau peformanya mohon dibaca yaa om jagat riviwe 😅😅",2025-04-24T10:37:23Z,1
@ChristianWahi,"Hari ini saya menggunakan Samsung A56, kesan pertama : CEPAT SEKALI PANASNYA. Padahal nggk main Game, cuma mindahin data doang pakai Quick Share dari A03 ke A56. Plus tambah dengan jaringan internet. Hasil akhir malah cepat panas. Parah ni hp Samsung A56.",2025-04-24T09:59:31Z,3
@channelcangmin5633,"Sama kak emag itu po,punyaku jg gitu",2025-04-24T15:29:34Z,0
@kharellumbaya,Uda paling benar gw stay di infinik aja dr 2020 soalnya harga merakyat kualitas juga lumayan kok😅,2025-04-23T18:03:25Z,0
@WardiWahyono-g4h,"10:10 Poin penting dan menarik yang paling saya suka dari Om Dedy ini adalah ketika membahas tentang konektivitas jaringan
2g,3g,4g,5g bisa dong tentunya,,, 😅😅😅
Anjir,,,itu bagus banget sih kalau menurut saya,
Ditambah lagi pas yang nge-review kameranya sama kak Kriss, parah,detail abis broo pembahasannya😃😃😃
Good job aja lah untuk semua tim JR👍👍👍
Kalian memang luar biasa....",2025-04-22T15:56:56Z,0
@garyasoy1538,sama xiaomi 13T bagus mana,2025-04-22T08:16:39Z,0
@Malikanaufa,Tidak ada NFC ya,2025-04-22T04:36:59Z,0
@darmoking9760,Pasti ada lah😂,2025-04-29T16:20:05Z,0
@babangb3w0k63,"TOLONG BUNG JAGATB, SETIAP TES PERFORMA UTAMANYA MAIN GAME ..
JANGAN LUPAKN GAME BERAT DIMUKA BUMI INI ADALAH EP EP...",2025-04-21T16:47:20Z,0
@BlackSupremacist,ƁACOTTT!!! DASAR BOCAH KAMPUNGAN KAKEYAN CANGƘEM NJALUK TAK TAPOK SANDAL CANGKEM MU KUN IKU!!! 🤣🤣,2025-07-01T18:35:32Z,0
@nunu-5786,"bang atau ada yang mau jawab, sebenernya ram 12 tuh perlu gasih atau cuman wasted, gua pen belinya tuh yang sekalian 12 tapi dipikir pikir dengan nambah 500 ribu cuma dapet ram storage masih sama ko kaya buat apa juga, btw ngga gamer dan buat multitask biasa anak kuliah",2025-04-21T10:50:10Z,1
@abdulhalim5888,Ada promo free updatenya kak,2025-04-22T15:55:46Z,0
@haryoprakoso4936,"perlu sih, biar awet. saya pemakaian biasa, penggunaan RAM-nya sering udah sampai 7 GB. mepet kalau 8 GB",2025-04-24T02:28:18Z,0
@nunu-5786,"@haryoprakoso4936  jadi ambil yg 8 hehe, kalu yg 12 storage juga nambah baru gas sih",2025-04-24T02:32:39Z,0
@meyss2942,"gais minta sarannya, kenapa ya A56 punyaku pas mau bikin samsung acount tu ada kendala di no hpnya, trs bacaan nya "" terjadi kesalahan, coba lagi nanti"" pusingg bgt udh brp kalo nyoba",2025-04-21T03:14:47Z,0
@sitinuraina1915,"Kenapa ya punya saya saat nelpon di WA notifikasi nya langsung jadi mode senyap

Mohon bantuannya",2025-04-20T12:44:11Z,0
@fachrorrossi9695,"Mau tanya, ini beberapa game yang cmn 60 fps (pubg) sebenarnya bisa unlock 90fps ga sih di next update?, apa udah fix 60fps doang?",2025-04-20T10:11:32Z,0
@TriaAryanti,"Stelah pakai oppo,vivo,sampai xiaomi.setelah pindah ke samsung lngsung jatuh cinta.senyaman itu Samsung ❤",2025-04-19T04:39:51Z,0
@helloyou7869,"Kak maaf, sejauh ini ada keluhan pemakaian ga kak?",2026-03-22T14:17:38Z,0
@PetaniMudaLamteng,"pengen beli A56 ini tp duitnya gak cukup
kalo antara beli A52s second 8/256 atau beli baru Poco M6 Pro 8/256 lebih wort it mana ya ?
butuh saran,, hobi foto & video game cuma ff",2025-04-18T08:39:06Z,0
@dediriadi5812,"32:43 Tolong cek kabelnya om ded apakah 3A atau 5A, soalnya kata gsmarena paket penjualannya cuma kabel 3A yg ga support maximal 45watt.",2025-04-18T01:54:23Z,8
@rifkiriyadhi9220,Alhamdulillah nonton ini udah pake hp nya😊,2025-04-17T19:47:44Z,0
@ranggapandu7054,"Saya pake a55 pembelian udah sekitar 4 bln, selain ram 8/256 bisa juga pake sd card itulah impian saya udah ruang gede ditambah penyimpanan gde 😂",2025-04-17T17:14:17Z,0
@at-thopiqiechannel88,Nonton pakai a50s 😂,2025-04-17T16:52:15Z,0
@kevinardiansyah8339,plan pindah kesini dari xiaomi redminote 9pro.. bakal berasa bet kayaknya,2025-04-17T15:53:51Z,0
@zdnqds9546,"Kecepatan charge menurun saat di 80% bagi sebagian orang tidak masalah, karena saya sendiri charge saya batasi di 80% jadi charge ga perlu waktu terlalu lama. Dan bonus batrei health lebih baik.",2025-04-17T14:43:30Z,0
@BlackSupremacist,Betul bangett,2025-07-01T18:38:23Z,0
@merieann1,"Esim
Fitur yg masih sangat jarang di hape 2025 bahkan....
Tapi pemerintah kita menyuruh pindah ke esim.....tanggapan nya @JagatReview?",2025-04-17T12:55:28Z,0
@ade6963,"Nyari Prosesor ❌️
Nyari One ui 7 ✅️",2025-04-17T10:46:59Z,1
@BlackSupremacist,Beli A06 5G aja cokk!!,2025-07-01T18:38:47Z,0
@mohnuruddin52,Emang ultrawide yg bgus itu kayak apa bang,2025-04-17T03:55:42Z,0
@DesyFitriana-b8w,Mending ini apa vivo v50 ya?,2025-04-16T13:36:27Z,0
@bobatejaa3094,"Om cocok ngak hp ini di pakai jangka panjang. Pemakaian sosmed ,poto² main game  tipis² . Mohon pencerahannya.",2025-04-16T10:15:06Z,0
@ani.darwati_,Kalau buat ngonten pas upload ke sosmed resolusi nya turun ga si yg ini? Kalau yg s24ultra turun jg ga resolusi nya.. Kasih saran dong buat ngonten tp resolusi ga turun ?,2025-04-16T05:04:00Z,0
@tanlevelup8506,REVIEW PALING LENGKAP MANTEEEP,2025-04-16T04:29:57Z,0
@balikalebusdn2530,Mau rencana beli awal bulan depan semoga terkabul,2025-04-16T02:40:44Z,0
@kakandaoim4499,"Dengan Harga sama ,Mending a56 baru atau s24fe second,",2025-04-15T15:08:38Z,0
@igdrakapg,"kok aneh ya, dari semua samsung galaxy terbaru seri 6, hanya seri A16 5G yang ada NFC nya",2025-04-15T15:05:07Z,1
@BlackSupremacist,"GUOƁLOGG!!!! SING MƁACOT NYOCOT A26, A36, A56 NGGAK PUNYA NFC SOPO COKK?? 🤣🤣",2025-07-01T18:39:31Z,0
@ivankdzulfik9982,"Baru ganti hp dari vivo z1 pro ke a56, kerasa banget upgradenya khususnya di bagian experience dan performance, minusnya cuman satu, dibagian batre kerasa lebih boros, mungkin karna spesifikasi lebih tinggi tapi batrenya sama sama 5000mah",2025-04-15T14:29:19Z,0
@ferdyfernando3439,"Sorry, ini bisa renang ga ya?",2025-04-15T10:49:00Z,0
@ahmadhikamaulana,3:20,2025-04-23T00:29:51Z,0
@lemper820i,Ngawur,2025-05-05T09:20:26Z,0
@cspdl1234,"itu posisi kameranya memang nongol gitu ya? kalau tanpa casing, ditaro di meja apa gak lecet2 kameranya?
berharap banget samsung bakalan keluarin seri A7 terbaru yang terakhir dikeluarin di tahun 2022.  kayanya  seri A7 sengaja dimatiin karena kalo sampe keluar itu A74, posisi samsung S bakalan tersaingi.",2025-04-15T09:32:50Z,0
@RivandaFahmi,"kalo ada A7, S Fe bakal kalah",2025-04-26T04:04:08Z,0
@azisalfarisi1736,Bisa wireless charging ga ?,2025-04-15T01:00:09Z,0
@haryoprakoso4936,belum bisa,2025-04-24T02:39:40Z,0
@ytespesiji6390,"Hasil gambar baik photo maupun Video ternyata nggak tajam, sy udah pilih opsi lanjutan resolusi 1080p pas nonton konten ini.",2025-04-14T17:36:21Z,0
@dioarista,"16:15 di beberapa reviewer kebuka Ultra-Ultra settingannya bang, sedangkan A56 sy juga sama Super-Ultra, kok bisa beda2 ya?",2025-04-14T08:32:06Z,0
@sabilramadan2715,mungkin gara² update software sama kayak ssmsung A55 yg tadinya  cmn ampe 60 fps bisa ke ultra ultra,2025-04-26T05:00:47Z,0
@yumawidi7280,Lama-lama ngikut desain belakang sony Xperia,2025-04-14T00:25:49Z,0
@BlackSupremacist,"GUOƁLOGGG!!! PERNAH NDELOK Z FOLD 3, Z FOLD 4, AMA Z FOLD 5 COKK?? 🤣🤣",2025-07-01T18:40:53Z,0
@yosefprastio8687,"Ad rekomendasi hp esim dibawah 7jt kluaran 2024-now ga om, skrg lagi ad brita pemerintah mw mewajibkan esim hahaha",2025-04-13T10:16:38Z,0
@triandypratama,Redmi note 14 pro,2025-06-16T00:44:27Z,0
@AerSpa11.-,A56,2025-06-24T14:45:33Z,0
@weslisimbolon_,masih pakai samsung a33 5g masih awet sampai saat ini,2025-04-13T02:37:48Z,0
@Wildan24.10,"banggg, Bagus nya ngambil 8/256 apa 12/256? harganya agak jauh bedanya",2025-04-13T00:24:33Z,1
@TriaAryanti,12/256 sklian,2025-04-19T04:36:11Z,0
@fahryirsandy7347,Test juga donk 4G/5G LTE nya 😁,2025-04-12T22:51:16Z,2
@masbagus2331,Rekomendasi charger nya merk apa om yg sesuai 45 watt nya,2025-04-12T15:32:11Z,0
@cendhycencen6790,Baterai nya seawet galaxy A55 ga?,2025-04-12T13:20:43Z,0
@andinkarim423,Kalau di banding sama Ip 13 bagus mana y foto sama video nya😁,2025-04-12T11:56:31Z,0
@msw-live,"knp samsung belum menurunkan wireless charging di seri A, pdhl kan lebih fungsionalitas charging di mobil walaupun pakai yg 10watt ja, kalah sma kingseries",2025-04-12T01:46:20Z,0
@ymdchanelyukmuhasabahdiri5483,Kalau d bandingin reno 13f mana lebih recomend yah. Bingung milih antara 2 ini,2025-04-12T01:43:46Z,0
@gustanur,"Ke iphone-iphonan, Bezel tebal, harga mahal internal kecil.",2025-04-11T17:11:52Z,0
@BlackSupremacist,IPHONE SING MANA COKK?? 2G? 3G? 3Gs? 4? 4s? 5? 5s? SE? 6? 7? 8? X? Xs? Xr? 11? 11 Pro? 12? 13? 14? 14 Pro? 15? 15 Pro? 16? 16 Pro? 🤣🤣,2025-07-01T18:43:13Z,0
@ger7380,Bru beli barusan😂😅😊,2025-04-11T15:42:36Z,0
@LutgardDragtul,Review honor 200 pro plis,2025-04-11T15:31:55Z,0
@sang_penuntutilmu,Faktanya kamera A56 A55 kalah telak sama A73.. berarti seri A terbaik ya A73 tapi banyak yang pada ngibul hp baru,2025-04-11T06:30:25Z,0
@vajrakumara4453,"disini ada yang mengalami hal yang sama?

Samsung a55 saya tidak bisa pakai provider Telkomsel, mau itu By.u, Telkomsel Lite atau apapun itu sinyalnya tidak ada, hanya panggilan darurat. Tidak bisa add esim juga",2025-04-11T04:58:17Z,0
@sahabatARIZ,"ALHAMDULILLAH sudah meminang A56 sebelum mudik lebaran dengan harga 5,3jt di Ini Toko Budi",2025-04-11T02:59:44Z,5
@sopiansauri4381,​dwipritamida3725 bohong dia 😂,2025-04-13T06:42:58Z,0
@giberliintutorialfacebook3417,Alhamdulilah nonton reviuw A56 pake samsung A56,2025-04-11T02:09:55Z,0
@GansGanteng-u4v,"Ya Allah, kapan yaah Series A rilis yg compact size 6,1??????? Capekkkk banget megang hape segede gaban dari Mid Range. Mo yg compact harus beli yg series S yg over prize. Mengacpekkkk bed. Plis rilis series A yg compact downg SAMSUNG",2025-04-11T00:57:09Z,0
@teguh00935,Mending Huawei pura 70 ultra atau Samsung S24 ultra yaa?,2025-04-10T23:47:48Z,0
@tenisado,kalau dibandingkan dengan 14T gimana om?,2025-04-10T15:46:59Z,0
@teozifu3930,"Hp 6jtaan dgn ram 12gb tp kok ampas ya, MLBB mentok 90fps & HOK mentok 60fps , anti aliasing ga bisa di pencet, HDR ga bisa di pencet, Ultimate Gorge ga bisa di pencet
Hp zonk anjir",2025-04-10T14:14:34Z,0
@cupapikfatan,"Samsung A5 17 sampai skrg msh hidup, cuma tombol2 nya sudah lepas, sygnya gak ada lg jualan tombolnya di SC",2025-04-10T13:20:44Z,0
@1oneanime595,Nonton sambil pake a56 🎉,2025-04-10T12:52:43Z,0
@wahyudwiprasetyo5028,Reno 11 kalau ke A56 worth it gak?,2025-04-10T09:40:56Z,0
@murdiono4695,Jelas la 😂,2025-04-28T16:13:07Z,0
@muhammadtaufiq5574,Kenapa gak perlu pake ram virtual om? Kenapa mesti nonaktifkan saja?,2025-04-10T08:13:46Z,0
@BlackSupremacist,NGGAK GUNA COKK!!!!! RAM BAWAAN E DAH 8/12GB ƁGSƊ!!,2025-07-01T18:44:03Z,0
@devitafungsiatie7943,Aku pengguna a50 lalu ke a53 skrg udh pake a56 beli 2 hari sebelom lebaran 😄,2025-04-10T05:45:45Z,0
@Doubleh29,"bahas hape jepang dong om,udah resmi di indonesia ada sharp,kira2 speknya bagaimana bisa nersaing gak sama brand2 lain",2025-04-10T03:08:32Z,1
@ManusiaBiasa-mi1lx,"Uk Layar Gak Usah Gede"" 6.3 - 6.5 Sudah Pas/Cukup 🎉🎉🎉...",2025-04-10T01:25:00Z,0
@tutwurihandayanihandayani-d6h,Laaah kapan pembaruan softwere hp² samsung dibawah nya. ini sdh bln 4,2025-04-09T13:26:51Z,0
@mamankslebor,nonton nih video pake a55 wkwk kepengen juga,2025-04-09T12:01:36Z,4
@Alrjk,"Nonton ini pake Samsung A06, pemakaian 2 bulanan udah puas bgt,👍",2025-04-09T10:29:05Z,0
@mixvidzone,"kamera depannya kaya kurang kenapa ya kalau dipake video call, apakah android 15 masih perlu banyak perbaikan? kaya beberapa app ga bisa dibuka tapi app yang asing aja si kayanya karena belum kompatibel dengan android 15",2025-04-09T05:53:58Z,0
@bagusfirman0511,Masih bertahan di a54 bodi lebih kecil dan simpel,2025-04-09T02:55:44Z,0
@DudaJanda-y5v,Ini gak ada yg mau review INOI A75 elegance nih?,2025-04-09T00:57:45Z,0
@Matchachiiiii,"Pernah makai a55, skrng beli a56, upgrade bgt rasanya dari desain, sisi tepi yg udh lebih halus dr a55 yg tepinya tajam, dan kameranya berasa upgrade bgt, a55 pucat, a56 kameranya oke bgt gk pucat sama sekali
Cuma ya minus slot micro sd aja",2025-04-08T16:26:14Z,0
@hanstania8117,"Beli samsung s90d oled dikasih free a55, eh begitu sampe dptnya a56 green wkwkwk...mantap deh samsul gratisannyaaaa",2025-04-08T14:15:02Z,6
@crazyhak191,Harganya brp?,2025-08-13T03:02:22Z,0
@hanstania8117,"@crazyhak191 waktu beli sih hrgnya 20jt, tp dpt bonus byk krn lg ada promo thn baru imlek di denki, HP A56, kipas angin, air purifier, cashback 1jt CC, tp kl skrg kl liat tokped, hrgnya sktr 14jt, kurang lebih hampir sama dengan waktu saya beli kmrn.",2025-08-13T04:24:09Z,0
@slankhandoko5680,"Bang jujur aku ki bosen layar besar...berat iya,masuk saku yo ribet,,,iki msh bertahan di S23 bang😊",2025-04-08T09:36:12Z,0
@zulfahmifajri7228,sangat disayang masih belum bisa flash di kamera ultra widenya samsung a56 one ui 7,2025-04-08T08:37:10Z,0
@satriyoprasojo7111,"Banyak yg bilang exynos sekarang gampang panas, apa bener ya?",2025-04-08T08:05:26Z,0
@addajjalkafara8475,Tp gk ada 512 gb nya,2025-04-08T05:41:50Z,1
@maskuralfaqih4577,25:40 Seperti biasa mas kris main yoyo buat ngetes kamera,2025-04-08T03:47:28Z,1
@castlegaming8132,"Alhamdulillah sudah beli samsung A56
7, April 2025
Beli di official store samasung Limo, Depok
Beli yang varian 8/256 GB
Harga resmi 6,668,000
Dikasihnya yang 
12/256 GB setara harga resmi 7,199,000",2025-04-08T01:29:04Z,0
@KickScopeOfficial,"Wih ada orang Depok juga, tertarik tapi belom ada budget wkkwk",2025-04-08T01:36:34Z,0
@aberidho,Tumben ROG PHONE 9 series belum di review. Apa sebadut itu????,2025-04-07T17:24:55Z,0
@agengkafiyah,3:35 slot SIM 2 + e-SIM berarti bisa aktif 3 sekaligus ? Apa cuma 2 doang max nya.,2025-04-07T17:01:15Z,0
@haryoprakoso4936,cuma dua saja,2025-04-24T02:47:29Z,0
@Chandrollas,Samsung mangkas bezel bawah kayanya berat amat yah......    6 jutaan ini looh...,2025-04-07T15:11:38Z,0
@ErniSeptiani-j4k,Mending ini atau ppco x7pro ya,2025-04-07T10:47:01Z,0
@nfebyana,Makin sini kalo instal/update aplikasi makin menguras storage. Semoga kedepannya samsung ngadain yg 512gb storage nya,2025-04-07T10:23:05Z,1
@miriokun2296,"update sampe 6 thn, thn depan muncul A57 update sampe 8 thn dan seterus nya,,hhe",2025-04-07T07:10:43Z,0
@nuryanti5795,Carger kn paket wajib mlh kaga ada njur piye..beli merk robot aja kali ya..,2025-04-07T02:12:04Z,0
