author,comment,publishedAt,likeCount
@MariaSusilawati-k8g,Beda seri beda chip 🗿 gak ada habisnya,2025-06-26T13:08:01Z,0
@bhowjestebj8223,ini udah 5G ya?,2025-06-26T12:56:02Z,0
@vannsss-q9,Betul,2025-09-05T10:34:48Z,0
@FIREMOCHI77,"Ayo Transsion Holding, lawan lagiii,,, kita sebagai customer hanya menikmati persaingan ini 😅😂",2025-06-26T12:48:27Z,0
@bagaswiranto8188,Diakalin modul ma*isk dikit rapih nih performa 🔥 dapet value 5jt± serasa hp 10jt an 😂,2025-06-26T12:36:09Z,0
@WANN-007,"Harga poco f7 di online dan offline,sama apa beda bg ?",2025-06-26T12:27:22Z,1
@wahyucopy318,nonton sambil nunggu barang nyampe he,2025-06-26T12:25:45Z,0
@SURYAProductionMedia,Mendingan poco F7 atau Xiaomi redmi 14 5G ?,2025-06-26T12:16:59Z,0
@miyujasmin70,Buruan ajak nongkrong di B0SSWD⚡ tempatnya,2025-06-26T12:14:40Z,0
@JunniarArinni,Wajib ajak gabung ke B0SSWD⚡,2025-06-26T12:14:34Z,0
@HastutiiChriistiian,Gas ajak kumpul di B0SSWD⚡ aja,2025-06-26T12:14:29Z,0
@miyujasmin982,Langsung ajak ikut main di B0SSWD⚡ aja,2025-06-26T12:14:21Z,0
@WinstoonDaarrell,Yuk ajak gabung ke B0SSWD⚡,2025-06-26T12:14:09Z,0
@SsantitoIvvan,Kasih tau temen-temen lo join bareng di B0SSWD⚡ bareng kita,2025-06-26T12:14:04Z,0
@PanccaotoSuwitoo,Kasih tau temen-temen lo ramein di B0SSWD⚡ nih,2025-06-26T12:13:48Z,0
@miyujasmin33003,Cepetan ajak masuk ke B0SSWD⚡ bareng kita,2025-06-26T12:13:14Z,0
@PurwantooSriootoo,Wajib ajak coba seru-seruan di B0SSWD⚡ mulu,2025-06-26T12:13:03Z,0
@KendallMmaximmo,Wajib ajak masuk ke B0SSWD⚡ mulu,2025-06-26T12:12:57Z,0
@IlhhawoSuiito,Jangan lupa ajak masuk ke B0SSWD⚡ paling seru,2025-06-26T12:12:52Z,0
@SherwooddOrann,Buruan ajak nongkrong di B0SSWD⚡ doang,2025-06-26T12:12:41Z,0
@miyujasmin26,Wajib ajak kumpul di B0SSWD⚡ yuk,2025-06-26T12:12:29Z,0
@IbrrahimSunddari,Langsung ajak main bareng ke B0SSWD⚡ doang,2025-06-26T12:12:24Z,0
@deanstanzah7562,"Nanya dong min, hp honor 400 pro bakal masuk indo ga ya?",2025-06-26T11:53:04Z,0
@baribari2309,"3 juli loncing di jakarta.
400 (7 gen 3) & 400 pro cuma beda di tele + 8 gen 3.
22 nya dapet Update sampe 6 tahun.",2025-06-26T18:58:08Z,0
@fajarwahyudi9310,Ga ada audio Jack..  skip dulu,2025-06-26T11:49:26Z,0
@kurniiahriadi7557,"Wah sayang sekali baru keluar, baru bulan lalu beli x7 pro…",2025-06-26T11:40:53Z,0
@baichulanam9930,Sayang tdk ada vidio potretnya😢,2025-06-26T11:38:48Z,0
@helmifawwaz3035,Sialllll baru beli Poco x7 pro,2025-06-26T11:00:01Z,1
@Atmjandre,"Parah banget di uae 6,7",2025-06-26T10:57:53Z,0
@faiqzuhry6360,Aod 10 detik?,2025-06-26T10:50:51Z,0
@ivannurlaili8306,"Saran kalo tes mlbb di setting outline nya di hidupin, itu berasa banget buat hp kentang😅",2025-06-26T10:49:09Z,0
@Rxxxn-r4v,Saran bang klo bagian pengetesan suara spiker suara hpnya di dengerin ke penonton penasaran banget sama suara spikernya gimana,2025-06-26T10:43:48Z,0
@HendraWijaya1983,Kelemahan poco biasanya dr build dan kamera tp kali ini masuk kategori oke loh.menarik jg.cuma ada 1 lg.ada bom waktunya ga y....,2025-06-26T10:35:00Z,0
@herlaniyang5463,Wah dari dulu saya menantikan layar bongsor enak di saku seperti mimax 3. Layar gede sangat enak dilihat bagi yang terbiasa dengan hp display besar. Karena untuk yang kurang penglihatan atau pakai kacamata Poco F7 ini pilihannya dengan upgrade segudang. Xiaomi Poco memang awesome 😊❤. Jarang2 hp yang harganya bersahabat layar gede amoled lagi. Bravo Xiaomi Poco F7❤😊,2025-06-26T10:33:04Z,1
@usertidakvalid,Cocok upgrade gak om dari poco F6?,2025-06-26T10:28:55Z,0
@delianpermana4429,"Bahkan jagat review pun terkeojeot dengan harganya,, gilee",2025-06-26T10:27:32Z,0
@abdbrt8744,Masih tren ya kedepan USB A to USB C? Buat charger,2025-06-26T10:26:08Z,0
@JunaEldgard,"Hp ter panas yang perna gwe pegang, malu mengakui ini tapi infinix nore 40 pro 5g gwe lebih enak buat main pubg . 😢",2025-06-26T10:25:13Z,0
@odingone,Flagship killer tapi video terguncang gitu.....,2025-06-26T10:21:55Z,0
@chandlerlaronzo5714,"Masih bertahan dengan F5 udah mau setahun lebih habis ganti dari X3 Pro dan saya rasa loncatan gap nya lumayan kerasa. Buat pemakaian harian dan fungsional multitasking masih sangat mumpuni, sebenarnya X3 pro juga masih aman buat kebutuhan harian tapi batre udah gak sanggup. Mungkin buat user F5 atau pribadi saya sendiri buat upgrade mending ke F8 atau F9 (nantinya) atau nunggu sampe hp udah keteteran baru ganti.",2025-06-26T10:19:54Z,0
@anggororahmadi4654,Pas buka mi video kok dipotong ya 10:23,2025-06-26T10:11:40Z,0
@aespaRacingTeam,Hadeh makin bingung mending ini atau A56,2025-06-26T10:09:59Z,0
@AminNurdin-rp2qu,Lagi² audio jack dibuang😂 maaf jadi gk minat🤣🤣,2025-06-26T10:06:41Z,0
@youtubecrash55,Video bokeh hanya ada di x7pro doang ya disini gaada?,2025-06-26T10:02:22Z,0
@DimitryandAffliction,"Wah pubg hnya mentok segitu ... Jdi pikir 2X nih mau beli ,,, sekrng sih pakai gt 20 ... Apa nunggu launching bru lgi ya",2025-06-26T09:38:35Z,0
@madridista5118,Mending f7 atw f7 pro ?@jagatreview,2025-06-26T09:37:56Z,0
@fakefake4090,"Biasanya xiaomi ksh OS yg ga kalah fitur dgn hape lain, tp knp di hyperOS utk fitur double tap aja ga becus ya? Mau lock screen aja ga bisa.",2025-06-26T09:33:08Z,0
@pashadim9643,Klw aku sih lebih ke kamera,2025-06-26T09:32:17Z,0
@Wkwkwkwkwkwj,Kok bentuknya ga kaya redmi 4 turbo sih ?,2025-06-26T09:19:05Z,0
@muhammadtarmizi8728,Worth it gak sih ip 15 pindah ke hp ini ?,2025-06-26T09:13:27Z,0
@sanjayazulkarnain,Nyesel beli Poco F7pro,2025-06-26T09:12:06Z,0
@daniramadhan6252,"udah lama nunggu ini rilis dan setelah compare keduanya akhirnya mutusin ambil f7 karena desain body dan frame metalnya keliatan lebih berkelas, sangat menarik minat untuk gw yg utamain sampul ketimbang isi buku. walaupun sebenernya isinya sedikit lebih unggul iqoo, yaa balik lagi lah ada plus minus wkwk",2025-06-26T09:00:54Z,0
@dirgantarajie,"Jangan pernah beli poco kl bukan seri F. Serius ini. Saya pengguna pocophone f1 seri pertama pemakaian dari 2016 sampai 2022 baru ganti baterai. Sedangkan 2 temen saya punya seri X generasi berbeda. Mereka ganti hp 2x masalah ghost touch sama frame drop kl ngegame karena overheating, gw masih pegang poco f1 gw sampe 2022. Kl emang mau performa awet langsung pilih seri F aja langsung. Trauma gw sama mediatek pernah hp xiaomi note 4x keluar percikan padahal lagi ga di charger. Kl pun claim udah ga overheating, cukup gw dan 2 temen saya jadi korban mediatek",2025-06-26T09:00:38Z,0
@mr.p9126,Poco f7 atau F7 pro?,2025-06-26T08:50:28Z,0
@bagussriadjipamekas4286,20:40 Hp harga 5jt videonya gempa 😭😭,2025-06-26T08:35:16Z,1
@yogialdianpermanagultom8265,Udah co tinggal nunggu barang😂,2025-06-26T08:21:26Z,0
@YannCallmm03,coba review tecno pova 7 bang,2025-06-26T08:12:17Z,0
@Shiphi3t,"Udah ah
Cukup pake poco x6 pro aja bang",2025-06-26T08:00:14Z,0
@ramadani1227,pengaturan micnya jgn terlalu bass kk. vol uda 85% suara vocal tetep ga jelas,2025-06-26T07:59:04Z,0
@valdestwentyone8528,Lah IR BLASTER-nya udah nggak ada?,2025-06-26T07:53:16Z,0
@akram_nongq,poco f7 ada kok,2025-10-26T12:59:02Z,0
@randoelshop,codec bluetoothnya lengkap mantap buat speaker bl sony walaupun lebih stabil pakai DAC selain buat gaming berat oke jadi pilihan apalagi storegenya gede,2025-06-26T07:51:58Z,0
@danielthendra6259,Msh bingung f7 atau f7pro???,2025-06-26T07:47:28Z,0
@TheRealAryans567,Ya ampun 5jt dapet android doang hahaha padahal bisa dapet ip13 second.,2025-06-26T07:41:40Z,0
@clashofclan9303,00:27 wkkw,2025-06-26T07:29:59Z,0
@akirafatuh2096,Genshin 120 fpsnya ngaruh ke delay touch ga? Seperti di interpolasi frame,2025-06-26T07:29:31Z,0
@mazronz5758,Wah.. wah.. Poco F7 !!! Menggoda.,2025-06-26T07:23:17Z,1
@chelloveewiantoro8359,wah kebar itu kalok 2 jam gak pake kipas 😂,2025-06-26T07:21:29Z,0
@dolansantaiaja1111,Duh... Harga gitu skrg saya pengenya samsung... A55,2025-06-26T07:18:30Z,0
@baelbarker,"edan sh DR nya msh ttp bgs x6 pro. tp f7 ini kynya lbh sadis buat game, stabil fps nya, gk drop fps ky x6 pro tnp cooling fan",2025-06-26T07:13:10Z,0
@bambangadi1601,"Gelo.
Perang dimana-mana di setiap komentar reviewer poco F7 wkwk ngakak.
Yg mau beli pilih aja sesuai kebutuhan ama budget.
Kalo gua sendiri udah ambil poco walaupun ga ada yg nanya wkwk",2025-06-26T07:09:04Z,0
@muhammadfahmi6761,Kembarannya X7 Pro dengan chipset lebih berotot 😅,2025-06-26T06:59:40Z,0
@ibnuhanaf1622,"cuma bisa Berdo'a,Moga Aja Bisa Kebeli nanti🫠",2025-06-26T06:51:58Z,0
@jonsoul-ny4lm,"Harga Poco kenceng, dompetku yang lamban",2025-06-26T06:33:49Z,0
@ahengaveiro4551,"Gk mau lg bli Poco, dl poco f3 bagus, skrg pake f6 hp gampang panas, klo udh panas ngelag, batre boros. Gk lagi lah.",2025-06-26T06:31:21Z,0
@CallMeFuu331,"mengenai isu matot, klo gw beli buat d pake sehari hari biasa sosmed sama game paling mobile legend aman ga bang klo beli hp ini",2025-06-26T06:22:36Z,0
@QuietNatureFacts,di compare sama xiaomi 14T masuk ga si ini hp? hehe,2025-06-26T06:20:37Z,0
@reksatheoanggara5373,Om itu gk ada jolokan ject earphone yaa..??,2025-06-26T06:18:26Z,0
@omjiarba15,"Kata nya banyak yang bilang , hp nya limited edition? Ya😢",2025-06-26T06:17:50Z,0
@tothemoon232,"Beli hp Gaming cuman buat main pubg 120fps.
Lah Mending infinix Gt20pro aja. 
Percuma Snapdragon sama antutu Gede tapi main pubg 90fps😂😂😂. Nyesek",2025-06-26T06:17:04Z,1
@MadaTuemu,Poco f7 membuat ku mengingat jaman Poco x3,2025-06-26T06:16:49Z,0
@MadaTuemu,Poco udah gila!!!!! Benar benar memasak,2025-06-26T06:16:08Z,0
@jerrymango8371,"Gila... Anomali X6 pro 
Kamera selfienya wkwkwkwk
😅😅😅",2025-06-26T06:01:53Z,0
@IqooNeo-h9m,"Wkwkwk ternyata sama saja ada jiter2nya
Jilat ludah sndiri dah tuh yg ngatain neo 10",2025-06-26T05:53:17Z,0
@ARYA_035,review hp Sharp Aquos dong,2025-06-26T05:52:01Z,0
@cendolman,Fix jadi barang ilang ya? 😂,2025-06-26T05:49:43Z,0
@kusumakun3350,Sekarang mah udah ga ada kasus goin lagi,2025-06-26T11:57:10Z,0
@Risaldimo,User poco f5 masih setia nunggu f9,2025-06-26T05:43:56Z,0
@bulletpunch9317,"Im waiting for 16/512 model with turnip support, hopefully in f8.",2025-06-26T06:03:53Z,0
@cuplismbeweh3978,Apakah ini waktunya poco f3 gw upgrade 😂😂😂,2025-06-26T05:27:48Z,0
@BryanMckenzie98,Apakah untuk game pubg mobile nanti bisa ke buka 120fps?,2025-06-26T05:23:18Z,0
@tisukebas5702,"MAU NANYA SERIUS!

X7 PRO / F7 ??? (ALASANNYA APA)

SALAM KAUM MENDANG-MENDING!",2025-06-26T05:01:36Z,0
@jauhari1818,"Ternyata masih ada kemungkinan matot nya akibat overheat,jdi buat tahan lama beli coller tambahan...dan jgn sering""maen game smbil Cass krna TDK ada fitur bypass charging,yahh ada harga ada rupa,👍👍👍👍",2025-06-26T04:59:52Z,0
@CartethyiaWangyWangyHuhHah,"😫😫😫Taapiii KURENG..!!! kureng di fitur Bypass Charging😢... Gw suka main game WuWa, tapi males banget bolak balik cas HP, karena main di HP tuh cepet boros gak bisa main berjam-jam.. T____T",2025-06-26T04:57:23Z,0
@babangb3w0k63,"setelah poco f7 launching dan setelah nonton video ini  ..
AHIRNYA GUA CEK OUT SAMSUNG A56 ALHMDULILAH",2025-06-26T04:56:11Z,0
@fathirzforevers2731,"Emng durability samsung gk kaleng, minus layar sma chipset doank 😂",2025-07-02T03:08:11Z,0
@babangb3w0k63,lbh ke enak software sih bang klo gw smsung & updtannya 6th &6thn,2025-07-02T11:05:38Z,0
@Samuelpatandianan,Tim beli doang kagak nonton ☕🗿,2025-06-26T04:56:06Z,0
@tokodamai2761,"Info pendingin di menit 
15.34 merek apa om",2025-06-26T04:54:59Z,0
@Anfia17,"28:27
Itu karena di Poco F7 biasa, HP nya gak support Pro Mode buat Video sama Mode Sutradara (kaya Histogram, Audio Meter, video LOGarithmic, dll), makanya Pro Mode buat video ngga ada disitu, alias cuman support Pro Mode buat foto doang.
Di Poco F7 Pro dan Ultra ada Pro Mode buat Video.

Besar kemungkinan antara karena prosessor 8s Gen 4 nya (kasta Sub-Flagship, bukan True Flagship) yang disunat jadinya gak ada fitur ginian, beda kaya 8 Gen 3 ama 8 Elite (kasta True Flagship), atau karena beda treatment mesin kamera nya (Sony ama OmniVision).

Kenapa bagian ini gak banyak direview kebanyakan baik dalam dan luar negeri?
Kebutuhan spesifik.
Buat ngejar spek tapi nggak sambil content creator atau videografer, ini gak ngaruh. Mentok nya fotografer.
Tapi kalau sambil content creator atau videografer, nah baru disini ngaruh.

Coba aja liat video compare F7 Reguler, Pro, sama Ultra nya, ada kalau gak salah pembeda nya selain manajemen panas nya.

Saus?
Pemakai F7 Pro",2025-06-26T04:54:40Z,0
@a.bamatraf6054,buset tembus 47°C 😂,2025-06-26T04:49:31Z,0
@HengkyDavis,@Jagat Review saran tambahan utk uji ketahanan rating hp bisa tambahkan utk aktifitas outdoor ojol dgn hp di pasang di holder dan terpapar matahari lgsg minimal 30menit,2025-06-26T04:47:06Z,0
@pinkrangers-y5g,Desainnya yg saya suka... Pojokan hpnya elegan bgt lengkungannya,2025-06-26T04:44:16Z,0
@fikihiro5642,"kameranya sama kaya X7Pro, performa game jg 11-12, yg bedain cm segi material aja sih (metal dan backdoor glass)",2025-06-26T04:29:48Z,0
@kerajinanmenjahit,Yanv penting jangan IKLAN JUDOL aja,2025-06-26T04:27:55Z,0
@danbodroid,Applikasi bawaan untuk contacts Google atau xiaomi?,2025-06-26T04:25:56Z,0
@irpankusaeri5999,yang udah beli samsung A36😢😢😢😢,2025-06-26T04:23:55Z,0
@sryprm,perbandingan dengan 14 t gmn ya?,2025-06-26T04:22:20Z,0
@kentrioaurelio.p300,Pernah Punya f4 trs tt ke f6 tergiur ama f7 tapi tunggu f8 aja semoga ga downgrade,2025-06-26T04:18:53Z,0
@syamsuddinahmadalihsaniy3580,Kalau sama Xiaomi 14T lebih worth it mana ya?,2025-06-26T04:17:38Z,0
@nyankoch9583,"saya cuma heran sih kenapa selalu pengujian gamenya cuma itu itu aja
kenapa ngga coba game game yang lainnya yang terkenal emang beratnya supaya bisa tau kalau game berat itu sudah bisa jadi game game yang lainnya bisa
misal game berat itu seperti game ark evolved mobile
tapi memang genshin terkenal berat tapi beratnya bukan cuma frame nya tapi resource gamenya juga yang membuat gamenya jadi berat",2025-06-26T04:11:40Z,1
@Gitaris_Kamar03,Speakernya pakai dolby atmos gk ya gais?,2025-06-26T04:03:17Z,0
@SimpelPhone,Itu gak salah free ram 3500mb njirr dari 12gb sisanya segitu itu sistem gede Amat,2025-06-26T03:57:00Z,0
@Simon-qg9zy,MIUI atau hyperos kan emang berat,2025-06-26T04:06:15Z,0
@anzakediri4598,12.56 sedikit diatas x7 pro.,2025-06-26T03:55:02Z,0
@ainulyaqin4769,Kalo gak salah ini sensor camera utamanya nya sama kayak camon 40  gak si? Bantu jawab 🙏,2025-06-26T03:40:20Z,0
@60detiksejarahh,Fix tahun depan Poco F8 pake Snapdragon 8 Elite😂😂,2025-06-26T03:38:24Z,0
@Simon-qg9zy,Yg ada ntar pake 8s Gen 5 (kalo ada),2025-06-26T04:07:01Z,0
@WidayakaOfficial,Waktunya redmi 7 saya pensiunkan....,2025-06-26T03:32:47Z,0
@PamanUgm-p4s,"Yg bilang produk China murahan itu KALIAN KORBAN PROPAGANDA 

Produk China itu ada tiernya 

Yg murah ada
Yg mahal ada
Yg kualitas no 1 ada
Yg kualitas no 10 banyak


Nah kenapa produk China dipandang sebelah mata sama warga +62???


Salah satu penyebabnya, regulator atau sebut aja Gov. ini pengennya yg masuk ke sini itu produk China yg kualitasnya kurang bagus maunya dijual agak mahal, selagi ngasih upeti ke Gov. dari zaman batu, zaman Romusha
Masyarakat +62 itu dibodohi Gov. nya sendiri

Dan ini nyambung ke perkataan salah satu politisi di Indon Kalian itu sengaja dibodohkan dan dimiskinkan oleh ""sistem"" 


Dan tulisan saya udah mulai gak nyambung, yaudah mau pesen Es Buah dulu, haus nih",2025-06-26T03:23:51Z,1
@fajarreynaldi7218,"Pertarungan mantap Poco F7 vs Iqoo neo 10 vs Xiaomi 14T, bikin bingung😅",2025-06-26T03:06:20Z,0
@muhshioctavendi7006,apakah iklan official yang terkadang muncul di lockscreen masih jadi fitur tersumbunyinya wahai kawan-kawan?,2025-06-26T03:04:28Z,0
@ahmadrizaldi6728,😢apakah poco f7 flagship ❓,2025-06-26T02:59:37Z,2
@AldoSinlae,flagship killer,2025-06-26T10:26:58Z,0
@vishal_OR,Karena tadi nyinggung dimensity dan snapdragon. Jadi timbul pertanyaan lebih bagus yg mana dimensity atau snapdragon?,2025-06-26T02:52:02Z,0
@ak_nora,"Harusnya sekarang sama aja dari segi performa, tapi kalau hpnya mau dioprek atau main game emulator, mending Snapdragon.",2025-06-26T05:41:16Z,0
@suwajiaji1703,Coba compare sama infinix gt yang baru  dong,2025-06-26T02:36:18Z,0
@halid9619,"Iya emang jgn sakit hati yg udah terlanjur beli poco F6, tpi tetap aja kek ngerasa kegores hati harga sama poco F6 awal launching😂",2025-06-26T02:29:29Z,4
@owenTandallas,Yang udah beli A56 nangis di pojokan😔😔,2025-06-26T02:29:12Z,0
@kurogami734,Bypas charging ngaruh ke performa ngak om?,2025-06-26T02:28:22Z,0
@EdwaroKuyohaad,"Engga bang, cuman bikin batrai lebih awet aja",2025-06-26T02:36:22Z,0
@aldimaulana4387,Serius nanya & minta saran abang-abang. Mending nambah dikit lagi ambil f7 pro atau ini aja udah cukup dari segi harga berbanding sama spesifikasi,2025-06-26T02:28:10Z,0
@JimeAjaaa,"Ngetes pake wuwa om, lebih berat dr pd genshin",2025-06-26T02:27:37Z,0
@Syafiq-u1u,Mantap nih hp..Poco f7  👍👍👍,2025-06-26T02:27:19Z,0
@mckenziefoy6570,"Kalau di pake in cooler, bagian transparantnya bakal ber embun ga yaa ?",2025-06-26T02:20:36Z,0
@keenangimang,F6 nyimak,2025-06-26T02:17:49Z,0
@gigabintang5354,Itu smart frame rate nya kan kaya sharp dulu yg igzo pake black frame insertion,2025-06-26T02:16:15Z,0
@Deishuu774,pengennn,2025-06-26T02:12:02Z,0
@arwip9283,panas om poco f7 sama poco f6 tak ada perubahan chamber cooling nya seperti kurang besar..apa kurang canggih yaa.. Apalagi pake casing yasalam bwt main game..lainya ok panas aja kelemahan poco seri F itu tak nyaman,2025-06-26T02:03:29Z,0
@ak_nora,"Poco kelemahannya emang di cooling kalau dibanding brand sebelah, mereka lebih memilih bersaing harga",2025-06-26T05:45:58Z,0
@JPaquito,Idaman yg suka tulisan spec di atas kertas.  Buat yg mendang mending ngarepin spec doank sebaik2nya tp budget seirit2nya. Real daily use performance & kameranya urusan nanti 😂😂,2025-06-26T02:00:17Z,0
@BiebieTrickCorp,Saran hp 3jt kecil apa ya om?,2025-06-26T01:57:36Z,0
@suliztyoalfajri3388,Pengen 😁,2025-06-26T01:57:07Z,0
@trichas4404,geloo snap8gen4 harga murmer😮,2025-06-26T01:56:05Z,0
@afnurazis200,sama s A56 bagus mana ya??,2025-06-26T01:52:02Z,0
@interfaceid.,☕,2025-06-26T01:42:48Z,0
@arocay,males poco f5 gw aja kalah update sama poco x6 pro,2025-06-26T01:40:03Z,0
@Gunawan84,Payah lom bisa dipake berenenang.  ...   me user x100 dn v40,2025-06-26T01:39:34Z,0
@pbmakinjayaofficial,Nunggu komen UI dari pemuja Samsul 👻,2025-06-26T01:37:35Z,1
@hananrifki5241,Buset belum support e-sim,2025-06-26T01:32:16Z,0
@WardanaID,"Masih setia sama POCO F4
Ngiler dikit ngeliat POCO F7 cuma keknya mending tunggu lagi deh",2025-06-26T01:29:50Z,0
@galihadi2101,5.999 jt sesuai prediksi,2025-06-26T01:21:11Z,0
@paskalialaylasari,"Hp skrg spek gahar, tapi cenderung gak tahan lama, sejauh ini Samsung masih yg paling awet meski cenderung pelit ram dan memory",2025-06-26T01:20:48Z,0
@khaer_id1296,"Alhamdulillah nonton pakai poco f6, meskipun rada nyesek wkwkwk tetap syukuri, ngikutin teknologi ga ada habisnya, yang penting sudah memenuhi kebutuhan😊",2025-06-26T01:15:14Z,4
@PamanUgm-p4s,Cie berusaha ngibur diri,2025-06-28T09:14:52Z,3
@tomasmordekhai5444,"Betul kalau udah pakai Poco f6 nikmati aja bang, masih worth it dipakai 2-3th lagi",2025-07-11T01:48:48Z,0
@galihadi2101,Kalau sama xiomi 14t selisih brp jt?,2025-06-26T01:07:44Z,0
@moalbejabeja8350,"8:55
gokil cuy, security updatenya 6 tahun,
sedangkann yg HP mata sebelah masih 2 tahun y?",2025-06-26T01:05:50Z,0
@raizer3321,Design nya okee sih,2025-06-26T01:03:35Z,0
@Ateng-c4h,untungnya berapa poco 😑🤣 .,2025-06-26T01:01:57Z,0
@UjangHaryanto-uhr-,"Masih gak percaya sama IP68, kemarin saya punya Samsung S23 kena air hujan langsung masuk air, kondisi hp sekarang masih di service center dan tidak dicover garansi jadi harus bayar 1.8jt.
Jadi IP68 di SAMSUNG GALAXY S23 ADALAH HOAX !",2025-06-26T01:00:11Z,0
@Weina1199,"Knapa poco yg sekarang gak ada lubang audio Jack, buat yg gak nyaman dengan tws kayak aku, sediiiih 😢",2025-06-26T00:52:22Z,0
@Iikaniya,Bagusan mana sama f7 pro?,2025-06-26T00:51:11Z,0
@CodmMbile,abis ngetaunting iqoo di Ig lgsg dikasih paham Ama poco,2025-06-26T00:49:07Z,0
@nasiputih7213,Chipset elit ultrawide sulit...🗿🗿🗿,2025-06-26T00:46:05Z,0
@Simon-qg9zy,Namanya juga hp performa. Ga heran kalo ada yg disunat,2025-06-26T04:09:40Z,0
@fransiskusdimas1829,Kelas hp mulai merasakan FSR dan DLSS,2025-06-26T00:29:30Z,0
@aseprikisopiana5582,"Apakah klan genjutsu akan komen di medsos nya poco "" Ooo segitu doang "" ,,, 🤣🤣🤣,, 
Tapi di luar itu poco memeberikan contoh bahwa 8s gen4,, adalah panas dan sudah seharuanya paparan panas nya di buang lewat bahan metal,, kalo bodinya plastik artinya panasnya tidak terbuang dengan baik walau di tangan tidak sepanas yg berbahan logam tapi ingat suhu yg di keluarkan proci itu sama (sangat panas),,",2025-06-26T00:22:04Z,0
@noorrizky72,"Kalo main Wuwa itu kyk apa ya, Hpku X6 Pro. Pas main itu  fps setting medium = fps setting mentok kanan. Jadi agak aneh juga wkwk😅😅",2025-06-26T00:21:45Z,0
@izrailgod2264,Nnton pake poco f3. Dan masih betah amat sama poco f3. 😂😊,2025-06-26T00:21:17Z,0
@easytomove,Bring back pop up trigger in Poco,2025-06-26T00:15:44Z,0
@HarsaBasyaruddin,ini sich sambil uji skill yoyo,2025-06-26T00:12:30Z,0
@dedywijaya2218,Sudah saat nya realme 5pro gw pindah ke Poco f7 😂,2025-06-26T00:10:21Z,0
@rudyirawan1606,ada cooling sistemnya gak om,2025-06-25T23:51:56Z,0
@haibara4206,"Ada lah bro, ya kali hp mahal ga ada cooling sistem *(uhuk)iphone eh ☠️ inovasi deng 🤪",2025-06-26T00:02:34Z,0
@rudyirawan1606,"​@haibara4206iya sih. tp masih mahal adeknya loh bro f6 pro.
padahal sd gen 2.
tpi maksih dah infonya.
kalau iphone memang di desaing no cooling bro biar bisa jadi pemanas suhu ruangan.
soalnya perakitanya di tempat dingin.
hahahahahahha",2025-06-26T02:40:01Z,0
@Yt-0192Account,Hp org susah,2025-06-25T23:50:37Z,0
@Chick_0_fill,15:29 Bini gwa ngambek cuy,2025-06-25T23:50:26Z,0
@krisnaid2508,"Bang, masukin HOK juga sebagai pengujian game",2025-06-25T23:49:50Z,0
@sunset464,kaum mendang mending tiarappppp🤪🤪,2025-06-25T23:48:46Z,1
@awidp1482,Kaget bgt dapet harga 5.1 di Tokped ❤,2025-06-25T23:41:39Z,0
@aldendra,3:34 nyindir Iqoo Neo 10 wkwkwkw,2025-06-25T23:35:57Z,1
@muchsdm8520,"Batre segini bikin tim Jagad ketar ketir menguji ketahanan, ""kapan selesainya woee""",2025-06-25T23:28:19Z,0
@Roni_Phone,Tinggal nunggu hari aja/ bulan seri poco tetep raja matot,2025-06-25T23:21:16Z,0
@KiosMart-xu9be,Masa sekelas poco masih belum ada BYPASS CHARGING???,2025-06-25T23:15:55Z,0
@karr.dokutah1110,tinggal tunggu waktu 8 elite dipasang di poco f8 atau f9 baru ganti hp lagi 😁,2025-06-25T23:06:55Z,0
@taufikkhoerun5933,Banyak buzzer gadgets sebelah jirr 🗿,2025-06-25T23:05:41Z,0
@imamtexmaco,software update?,2025-06-25T23:04:39Z,1
@Simon-qg9zy,"4x update OS + 6 tahun security patch 

Waktu nonton, ada yg di skip ya?",2025-06-26T04:11:27Z,1
@imamtexmaco,"@Simon-qg9zy iya bang, thankyou ya",2025-07-05T01:37:14Z,1
@ikbalsaepuloh9743,ada esim nyaa ga si,2025-06-25T23:04:22Z,0
@Ezheromarvel,"Klo kt anak gaming, baik nya punya 2 hp. Satu buat harian, satu buat gaming. Udah gtu paling bner 😂",2025-06-25T23:04:19Z,0
@Simon-qg9zy,Hooh,2025-06-26T04:11:38Z,0
@wikii0245,Tolong ripiu tecno pova 7 bang,2025-06-25T22:59:08Z,0
@yvs7568,Saran ambil warna apa sir?,2025-06-25T22:53:48Z,0
@mochrizky1214,Warna putih bang lebih ok tampilan nya saya juga sudah co di tokped,2025-06-25T23:44:38Z,0
@rhafffiess8428,Test di Wuwa bg gamenya soalnya gamenya sdikit lebih berat dri genshin. Gw mau liat kalo ini bisa jdi pengganti rog 6 gw 🤔,2025-06-25T22:40:18Z,0
@kurniambollot4685,Kekurangan ny cmn 1.gk ad bypass charging,2025-06-25T22:26:11Z,0
@euonymous3572,bangga banget sama poco berhasil menang telak dari Iqoo neo 10 dengan perolehan suhu gaming yang lebih tinggi 😍😍,2025-06-25T22:25:22Z,0
@BuBu-ge3hv,"lah baru sadar aod tulisan nya kok ngopi dari punya saya ya??? ALWAYS BELIEVE THAT SOMETHING WONDERFUL IS ABOUT TO HAPPEN. itu dulu ga ada, saya yang buat. lah kok🤣",2025-06-25T22:05:38Z,0
@pepejet6263,Kenapa yaa hp price to performance rata rata suhunya cenderung fanash😂,2025-06-25T21:37:10Z,0
