author,comment,publishedAt,likeCount
@kakaahmad2484,"Baru beli 12 april kemarin.

Alhamdulillah bagus galaxy a52, layar nya bagus, tajam & smooth banget, buat nonton youtube, baca2 nyaman.
baterai nya awet, data saya ada 33,4Gb di Rom nya bisa sampai 1 hari lebih malah, itu pakai sinyal biasa, kalau wifi bisa lebih lagi.
Gak suka main game di hp hehe.
camera nya bagus, pokok nya puas sejauh ini.
⭐⭐⭐⭐ gud samsung..

- gak dapat handsfree
- charger dapat yg 15w bukan 25w hehe.",2021-04-16T13:49:13Z,3
@mohromlihidayatullah17,Dapet harga brp bang?,2022-04-17T03:03:17Z,1
@SYA175,samsung galaxy A52 apa benar sudah support 5G?,2021-04-16T13:23:33Z,0
@aguskartiwa9766,Ada dua versi 5Gnya kayaknya belum masuk indo kayaknya,2021-05-01T02:13:20Z,0
@meatmatestore7829,"Apakah a52 5g hadir di indonesia? Kalau hadir, ditunggu review nya",2021-04-16T12:29:28Z,0
@rantikadwi3365,Bang bisa 5G nggk,2021-04-16T10:03:56Z,0
@yuririn01,Wah ada onmyoji arena asik,2021-04-16T02:33:03Z,0
@5T4YM4D,"Terimakasih A52, A72. Seketika anda rilis, kami generasi A51, A71 diberikan Samsung surprise Update Software cacat secara massal 😊🤗 A71 main MLBB, CODM rata kanan frame drop dan force closed terus, suka restart sendiri. A51 mati total, restart sendiri. Sebelum nya, belum ada bug yang parah, bahkan 8/128 chip 730G serasa hape kentang setelah di update 11 -3.1, suka mental terosssss. Demi A52, A72 lari manisssss, yg lama kenak tumbal, performa di turunkan secara drastis lewat Update Software gimmick, sampai kalian berumur 1 tahun baru kami akan di up kembali, dedemit wkwk, segitunyaaaaaa 😚",2021-04-15T16:27:42Z,1
@lunchbox5923,Jangan sering2 update. Klo ga puas diflash ulang aja pake rom versi lama trus matiin fitur updatenya.,2021-04-15T23:05:23Z,0
@5T4YM4D,"@lunchbox5923 udah tak jual bikin pusing, ganti S21",2021-05-03T18:02:45Z,0
@i4nchanel171,panas ga om ?,2021-04-15T06:48:36Z,0
@khairulhafidh4792,"Kak, test motor vibrator nya juga dong🥺",2021-04-15T05:22:10Z,0
@adiullahsyaugi8513,3:18 Salpok Ama Gcam Ori:v,2021-04-15T02:21:55Z,4
@cujung8526,Kamera a52 dibanding mi 10t bagusnya jauh ga ya pak?,2021-04-13T05:09:17Z,0
@hadikasanova2022,Klo 5G udh fix ini hp yg gua beli. Tpi sayang msih 4G,2021-04-13T04:11:43Z,0
@indemjusmita7060,dulu awal main life after pake samsung a50 presetnya hd😂,2021-04-12T11:11:49Z,0
@radentresnanto9942,Gue gak mikir game miikir keawetan,2021-04-12T05:21:22Z,0
@clemenclemen4237,dulu sempat mikir gak mungkin ada HP midrange dengan IP67....tahu nya Samsung muncul...thumbs up,2021-04-12T04:58:47Z,1
@unknownluxio5422,bang kalau pubg nya dipakein tools gitu utk nge unlock smooth extreme gimana bang?mohon dijawab,2021-04-11T22:34:26Z,0
@Putra_MyKING,"Ya gpp, tambah bagus grafiknya",2021-08-10T00:54:21Z,0
@aryaputra9767,"Masak sih harga pasar samsung biasanya lebih rendah ?
Klo di pasar offline nya lebih rendah gak ?  Keknya gak:)",2021-04-11T18:01:34Z,0
@AndinaVika,"Lebih rendah kok, sy dpt di samsung experience store 4919.000 utk a52 dpt bonus indosat bundling sama xl worth sekitar 250 rb",2021-04-15T09:13:09Z,1
@lunchbox5923,@AndinaVika gue a52 yg 256gb dpt paket bundling isat 5.199.000 di offline store biasa malahan. Klo yg 128gb di 4.799.000,2021-04-15T22:48:20Z,0
@andrejamkid4165,@lunchbox5923 sampe sekarang hp nya ad kendala ngk bang?,2021-05-08T03:01:24Z,0
@takaakimorofushii,HP Yang ada OIS nya cuma HP jadul yang harga awalnya emang sekitar 5 jutaan (kalau mau nyari harga dibawah A52).,2021-04-11T17:54:32Z,0
@frfzn,"Bedanya ada yg ketinggalan 1 lagi om, a72 ip68, a52 ip67",2021-04-11T08:39:58Z,0
@ralphbercero157,Phone with higher specs can cause u more data usage?,2021-04-11T07:16:01Z,0
@JagatReview,"Sure, because you will use it more often",2021-04-11T07:21:15Z,0
@ralphbercero157,@JagatReview i was scrolling facebook for 5mins then the total data used was 60mb. Data saver and ultra data saving mode are on. 60hz. Auto play video was off. I didnt even open videos was just plain scrolling the newsfeed. While on my old phone Asus zenfone 4 max it used 10mb only,2021-04-11T07:31:00Z,0
@muhammadgilang4229,"18:24 tetap aja berat ya, hmm",2021-04-11T06:52:29Z,0
@wahyususeno9115,Mantap bang informasinya 👍👍👍🇮🇩,2021-04-11T05:40:19Z,0
@fandydawenan,"Ditgu video versus A52 vs Redmi Note 10 Pro. Yg setuju, like biar dilihat bang admin!🙏😀",2021-04-11T00:58:35Z,2
@Unknown-ov7pq,Renot 10 Pro Gimmick 😂 Cmn Ngandelin Spek Sm Amoled Doang.. Samsung Juga Yg Punya Amoled..,2021-04-13T06:58:17Z,0
@thetruebutnot,"Buat tim mendang mending, SoC/Gaming itu bukan segalanya ya 🙏🏼

Btw mayan Cocok nih A52, andai bisa lebih tipis+ringan a.k.a Compact. Uh wonderful👌🏼",2021-04-10T15:43:20Z,10
@bayu_marvin,"lhah ini aja menurutku kekecilan, buat streaming, nonton film, dan ngegame kurang manteb layarnya kecil gini",2021-11-27T06:00:38Z,0
@eckyspades,Koreksi : Case nya ada kok😀,2021-04-10T11:32:27Z,1
@teguhindrajayarusli9770,Akhir nya video a52 review versi jagat yg di tunggu2 😊,2021-04-10T09:40:02Z,1
@yoganurfauzan20,"Kenapa pubg ga di set ke grafik tertinggi bang, soalnya yg lain itu banyak yg diset ke tinggi2. Pdhal mau liat bakalan stutter ga.",2021-04-10T08:01:11Z,0
@rizkyAgam29,"Masih bagus dan murah redmi note 10 pro.. Sama-sama anti air ..kamera lebih bagus redmi note 10 pro 108mp 
Ya itulah samsung jual nama doang",2021-04-10T07:44:36Z,0
@silentcreeper3506,Renot 10 pro anti air? Anda dari dimensi mana?,2021-04-10T09:39:12Z,0
@rizkyAgam29,@silentcreeper3506 tahan air maksud nya,2021-04-10T09:55:21Z,0
@ichsan_am,Megapixel bukan jadi acuan hasilnya bakal bagus,2021-04-10T13:36:33Z,0
@joypopz2267,Beda jenis iP ratingnya,2021-05-02T11:57:48Z,0
@joypopz2267,"- Lebih besar MPnya bukan berarti lebih
Lebih bagus, kayak gini nih contoh kaum mendang-mending melarat",2021-05-02T11:58:57Z,1
@initialR_,Semakin yakin buat minang si A52 ini!,2021-04-10T02:43:24Z,0
@odanobunoda,masih menunggu 5g hadir di indonesia dan sekalian beli hp 5g,2021-04-10T01:57:05Z,0
@tioadiph,"luar biasa samsung, harga lebih mahal tapi dibayarkan dengan berbagai fitur yang menarik dan anti gimmick",2021-04-09T14:35:58Z,2
@35.zaidannabilmuqsith96,Untuk pemakaian sehari hari dan game ringan mending samsung A52 atau samsung M51?,2021-04-09T14:35:19Z,0
@JagatReview,"Butuh tahan air dan ringan, atau butuh batre besar?",2021-04-10T03:04:33Z,0
@35.zaidannabilmuqsith96,"@JagatReview gak terlalu butuh batre besar sebenarnya, cuma pengen yang nyaman dipake sehari hari aja dan yang cocok untuk dipakai pelajar.",2021-04-10T04:12:50Z,0
@silentcreeper3506,@35.zaidannabilmuqsith96 dah ini aja hahaha,2021-04-10T09:40:42Z,0
@priyadi1681,Mantap 25 game. Good,2021-04-09T12:05:00Z,1
@pdyana06,Selfie videonya skintone gk konsisten,2021-04-09T10:59:49Z,0
@JagatReview,"Pasti lah. Namanya pake app bawaan, kan WB akan geser2 kalo auto",2021-04-10T03:05:14Z,0
@initialR_,"Kepengen banget punya hp samsung galaxy A52 ini, aamiinin dong temen2 🙏🏻🥰",2021-04-09T08:54:11Z,4
@mhdharifsaputra7615,Aamiin,2021-04-18T23:12:10Z,0
@mrwong1401,"Aamiin, sama.",2021-04-22T01:27:48Z,0
@yojunsky,Aminn mba smoga tercapai🙏,2021-05-22T14:35:24Z,0
@initialR_,@yojunsky aamiin mksh,2021-05-22T15:51:42Z,0
@San-ov6xf,Nonton pake A52,2021-04-09T05:37:43Z,0
@RRY97,Nonton ini makin bingung mau a52 apa a72😭 naksir banget sama a72 tapi layarnya gede juga..,2021-04-08T20:14:46Z,0
@NVM3,12:38 Samsung kerja sama/Sponsor PUBGM saat ini bang. Mungkin lebih tepatnya dari Qualcomm yg kurang kerja sama PUBGM. 🙏,2021-04-08T19:21:55Z,0
@SupriYadi-ew2bi,Maen mobile legend. Analognya susah ke kiri,2021-04-08T16:59:29Z,0
@berrynopriyatna978,Om...ini pas saya beli A52 saya cek pake cpu z kok chipsetnya pake 732G ya om?padahal kan pake 720G...?,2021-04-08T15:54:51Z,0
@hancevinsensius13,Harga A52 sama A72 berapa ya.? TRUS KALAU Dibandingin sama A80 bagus mana ya. Dri segi performa ama batre,2021-04-08T13:40:23Z,0
@mhd.rifaldiumri4503,Mudah mudahan hari raya bisa ke beli amin,2021-04-08T07:04:51Z,0
@justsimplygurlproject8363,Aaaminn.Dear,2021-04-11T04:20:57Z,0
@meeoong...2820,jaketnya mantep juga tu buat motoran👍,2021-04-07T23:20:07Z,0
@natawiranta4158,Ada game MFF beli ah,2021-04-07T21:33:18Z,0
@yoelkristian222,"Ini baru review berkualitas, gak cuman mentingin cepet tayang doang. Sukses selalu jagat review 🔥",2021-04-07T17:16:19Z,48
@dwikysaputraa5246,download antutu nya dimna? antutu 8 dan 9.,2021-04-07T17:01:33Z,0
@Playwithagam,test emulator nyaa kaa :D,2021-04-07T16:19:21Z,0
@JagatReview,Game-nya Resmi ga tuh,2021-04-08T00:31:30Z,0
@muhammadnasrulbisaib,"A50s saya kecemplung di paret tapi nggak mati, kok bisa ya??? Walaupun nggak lama sih sekitar 10 detik-an",2021-04-07T12:28:57Z,0
@sultanshamilabdallah9229,WTF,2021-04-07T08:23:48Z,0
@imannurizza2334,sering2 tes game sebanyak ini pak dosen🙏,2021-04-07T07:48:22Z,0
@richardsilalahi7296,Akhirnya om deeedd.. makasih JagatReview TV crew yang udah kupas tuntas samsung A52 idamaann,2021-04-07T06:00:09Z,0
@cadaztea852,Ttp nunggu kakanya M51..,2021-04-07T05:29:58Z,0
@odiandanu7539,saya pengguna A51 dah 5 bulanan. yg saya keluhkan dr A51 satu itu penangkapan sinyal wifi nya lemah jika dibandingkan hp2 merk lain. di tempat tinggal saya sinyal wifi nya emang ada 1-2 bar pd saat saya menggunakan hp merk lain lancar jaya aja tu. nah pd saat saya menggunakan hp samsung A51 ni sinyal nya suka hilang bahkan gak dapat sinyal wifi nya. sya sdah lihat2 cara perbaiki nya gimna tapi hasilny sama..,2021-04-07T02:29:50Z,0
@JagatReview,"Ini A52, bukan A51. Ga bisa disamakan. SoC beda, bodi beda..",2021-04-07T07:20:15Z,0
@yogaadiwimasa6554,Sama Huawei P30 mendingan mana ya? Jawab gass jawab,2021-04-06T23:36:11Z,0
@commentfootball9982,Udah support 5g belum yah 🙏,2021-04-06T18:18:47Z,0
@JagatReview,Ditonton saja videonya,2021-04-07T07:20:33Z,1
@zaraaAaaa19,Bang Saran pes 2021 pakia high kalo tes hp,2021-04-06T17:27:01Z,0
@tembangsentosa9599,Aku nunggu yang versi 5G,2021-04-06T17:02:37Z,1
@syukurrullah7238,"Samsung A30s nyimak,Semoga bisa Upgret ke A52 Aamiin😄",2021-04-06T16:58:58Z,0
@hayatox830,ML blum bisa ultra yak,2021-04-06T14:41:43Z,0
@Andre-dg2en,"Request dong bang, Oppo reno 5 5G vs Samsung A72 lebih rekom yg mana yaa 🙏",2021-04-06T14:27:23Z,2
@asidora6461,JR jawaranya review,2021-04-06T14:23:25Z,0
@christloen4077,keren banget Jagat Review terimakasih sudah membahas detail sekali 👍🏻🔥,2021-04-06T14:20:51Z,2
@yoona4712,Baterai cuma 4.500mAh kalo buat main Game cepet boros SAMSUNG,2021-04-06T13:43:23Z,0
@ramdhanndhan6544,Males pakai Samsung harga marhal sinyal kadang nyari2 dan perlu dicatat buat selfi hampir semua Samsung muka berubah kayak batu bata.,2021-04-06T13:31:45Z,0
@digospl4117,A51 Tetap dihati... wkwkwk,2021-04-06T13:11:13Z,0
@alfitokhairianto1730,Vivo x60 kapan di review,2021-04-06T11:28:01Z,0
@muhammadarifrazaan6069,guaaa baru beli buahahaa,2021-04-06T11:19:18Z,1
@mimbngt8973,14:14 Anjay minecraft,2021-04-06T10:17:41Z,0
@fahri_dean,kapan2 infinite flight dong ... mampu gak,2021-04-06T09:31:02Z,0
@yutubpremium1953,Huawei Nova 5t kameranya👍👍👍,2021-04-06T08:03:18Z,0
@m.fajribrilian2316,REALME 8 PRO NYA BANG🙏🙏,2021-04-06T07:07:35Z,1
@rosyid.muhd777,"Watch with A72.
Hanya ingin tau apakah A52 support dg charger 25 watt, dan ternyata bisa!

Thanks Om Dedi & Jagat Review Tim, sehat terus dan terus berkarya dg style khas dosen..",2021-04-06T06:20:40Z,9
@joniyesnoppa2873,Bg kalo codm yg mode batle royal .. Kalo mode yg itu mah j2prime lancar,2021-04-06T05:50:30Z,0
@kaunakjdpencrry,Calon2 hape laris walaupun harganya diatas pesaing tiongkok,2021-04-06T05:30:05Z,0
@siomi1841,Biasanya habis nonton gadgetin ke sini lg untuk lebih jelasnya...,2021-04-06T04:13:07Z,0
@siomi1841,Om kalau sama mi10t pilih mana?,2021-04-06T03:49:23Z,0
@rendyriantomasiku2847,"Mid range paling sempurna yg pernah ada.. tpi ada 1 deal braker buat ane pribadi yaitu slotnya yg hybrid, soalnya ane punya 2 kartu untuk regular number dan internet number plus punya micro sd samsung ori 128gb yg udh keisi file setengahnya jadi mesti harus selalu standby on dlm hp...",2021-04-06T03:19:51Z,1
@dwikaarga1966,Di adu sama redmi note 10 pro asik nih,2021-04-06T02:07:28Z,0
@gacordor202,"Hp idaman saya :
oled dkk 6 inch kebawah-800 nits up
Kamera 2 aja
3800mah Fast charge min 30watt
Sd 865",2021-04-06T02:03:06Z,0
@kurniawanrio9720,"akhirnya, mau beli 2 kembaran sama ibuuk. biar keren ibk ngajar online sambil gaming sm cucu. hahaha",2021-04-06T01:41:30Z,8
@awanpantibasunondo7582,"permisi Om.
tlong bahasin UFS 2.0 dan UFS 2.1.
dri HP paling murah.
....apa gak dibahas karena HP serang pakek UFS smua ya?
,...trimakasih om,
buat main game om....pikiran saya kyak HDD diganti SDD...wuss gtu..hehe",2021-04-06T01:39:32Z,0
@sudarminhaikal4811,Mantap.. Detil banget ulasannya..,2021-04-06T00:21:02Z,0
@AchmdR36,"Udah beli A72 sayang pas beli warnanya gak lengkap, ngincer warna biru gak dapet akhirnya ambil yang putih deh 😁",2021-04-05T23:32:21Z,0
@bagasjajang2528,"Sama bro blue susah di cari yang varian 256 
Gua dapet nya violet wkwk",2021-04-06T15:52:23Z,0
@Gajahelf123,"Terimakasih review nya team JR, reviewer paling top sejagat. Dear Antutu, sejatinya Benchmark itu adalah acuan, ""Standar*, bukannya naik versinya angkanya ikut naik sehingga pengujiannya menjadi bias. Ini alasan kenapa motor dikasi ""Standar"" itu ya agar diam, gak jalan sana sini.",2021-04-05T19:21:54Z,1
@bahrulfatoni4958,Pak review laptop Asus rog strix g512li,2021-04-05T18:05:36Z,1
@oi_lukas7,Riques garmin vivofit 4 dong bang,2021-04-05T17:51:57Z,0
@ahmadyudandi6110,Jadi mending a52 atau a72??,2021-04-05T17:04:58Z,0
@Papah_Karin.1995,Samsung? Seri A? Skip gw ttp nunggu redmi note 10 pro di mi store dutamall Banjarmasin,2021-04-05T16:45:34Z,0
@arifsumarlin4612,o,2021-04-06T12:48:48Z,0
@johnnygarland5987,camera depan a52 bisa 4k?,2021-04-05T16:38:26Z,0
@ameliaandini199,"Om, emang bener klo kita bikin video pake 1080 60 fps dan diposting dimedsos kaya IG misalnya, maka hasil kualitas tampilan di IG nya bakal beda dgn yg pake 1080 30 fps ?

Dan klo bener, apa beda tampilannya di IG cukup signifikan atau hanya beda dikit aja ? 

Makasih Om, mudah2an dijawab..",2021-04-05T16:32:22Z,2
@dedenumarela13,kalau pake aplikasi Dapon Ps2 & Game Nya Black..Sekali Kali coba bang😁,2021-04-05T16:11:17Z,0
@arifsumarlin4612,beli aja ps2 murah tuh ngapain maksain henpon,2021-04-06T12:49:14Z,0
@rachmady4623,A 52 ada mode dual view video kah om? Kamera Selvi ada stabilizer kah?,2021-04-05T15:57:55Z,0
@teukurasyied1443,Kalo sama Redmi Note 10 Pro masih jauh rekomen Sams A52 nya kah?,2021-04-05T15:51:05Z,0
@thekoment,"Gak expect apa"" sebenernya dengan peforma gamingnya, tapi jagat membuktikan kalo 720G masih oke sekali buat game yg ada saat ini

5,3 jt buat saya sangat wort it terlepas charger yg cuma 15W tapi ip67, speaker stereo, ois kamera itu udah kombinasi yg mantep menurut saya",2021-04-05T15:40:40Z,6
@pawck,"Thank you Bang Jagat Review ngetes game make Sky , Sky memang termasuk game santai tapi berat, buat nembus 60fps butuh chipset yang high end seperti 855+ dan teman²nya/di atasnya😃",2021-04-05T15:30:28Z,7
@dlt12.gaming,At least sebenarnya Sky ga seberat Genshin.,2021-11-03T03:25:01Z,2
@pawck,"@dlt12.gaming iya bener, tapi kalau ingin 60fps seri chipset nya harus yang high end, saya pernah nyoba di 778G masih mentok di 30fps 😄",2021-11-03T06:40:05Z,0
@dlt12.gaming,"@pawck aku main Sky pake Mi A1 dengan SD 625, mentok sih di 30 FPS tp kadang"" ngedrop, apalagi di set ke boosted default, atau 1 server udh full 8 org, jd seringnya pake mode energy saving atau kadang"" default. Yg pentinginnya sih udh bisa main sky, tp skrg udh ga lagi karena pake hp Samsung Galaxy A02s yg ga bisa install Sky gegara OS hpnya 32-bit 😥",2021-11-03T06:46:49Z,0
@al5577,Hp jaman sekarang masih perlu ga sih di charge 8jam sebelum dihidupin pertama kali?,2021-04-05T15:27:18Z,0
@kaunakjdpencrry,Gak perlu,2021-04-06T05:28:27Z,0
@ronysakolaz10,Wih mantul reviewnya tinggal tunggu review Realme 8 & Realme 8 Pro. Sukses terus buat channel ini 👍,2021-04-05T15:20:06Z,0
@WokWakWekWok,untuk performa a72 sama dengan a52 kah ?,2021-04-05T15:10:34Z,0
@hmwnarf,4:33 waduh siapa tuh ya kira2 👀,2021-04-05T15:08:37Z,0
@GadgetAfter5,Sangat mencuri perhatian nih yang satu ini. ☺️😌🤤,2021-04-05T14:58:08Z,0
@yopxzy_m8725,"Ini nih riview mantapppppp,,, wkwk",2021-04-05T14:28:31Z,0
@kurogami734,"Tambahan tes gaming om ""V4""",2021-04-05T14:21:28Z,0
@KhalisyaFamily,Syg bgt pubg g bsa smooth extreme tdiny mau beli tpi g jdi stlah setting default pubg ny di ultra wlaupin bisa ganti config ke  extreme tetap aja kurang maknyos sepertinya.,2021-04-05T14:17:26Z,0
@Simon-qg9zy,"Kalo mau smooth extreme bisa ambil mi 10t series. Atau Sharp Aquos SHV42, tapi second pake Snapdragon 845. Harganya ada di kisaran 2 jutaan",2021-04-05T14:24:04Z,1
@Simon-qg9zy,@Dokar Karo lah yg Sharp Aquos shv42 udah lama keluar bang. Umurnya aja udah 3 tahunan. Kalo yg mi 10t series emang belum lama keluar,2021-04-06T01:08:21Z,0
@Simon-qg9zy,@Dokar Karo baca. Mungkin maksud anda nunggu kerja sama antara samsung dan developer pubg kan?,2021-04-06T09:18:39Z,0
@Simon-qg9zy,"@Dokar Karo lah, kan saya cuma menyarankan aja. Bukan mengalihkan pilihan. Niat saya itu hanya membantu berpikir. Bukan menjerumuskan ke pilihan yg aneh"".",2021-04-06T09:30:25Z,0
@lisaindah6964,"Kenapa ya charger samsung a52 beda"". Ada yg dapet 15 w ada yg 25 w. Gimana caranya biar dapet yg 25 w ya ? Terima kasih",2021-04-05T14:12:22Z,0
@Simon-qg9zy,"Ya beli aja lagi charger yg 25W. Atau kalo nggak mau ribet, beli aja yg A72 langsung dapet charger 25W di box tanpa harus beli lagi",2021-04-05T14:14:16Z,0
@asepgugut788,Link g cam dong buat samsung om,2021-04-05T14:03:18Z,0
@sffa-hv8i,"Emangnya kamera samsung seburik itukah? knp hrus pake gcam, biasanya user sebelah yg pake karna kameranya agak kontras atau burik",2021-04-06T03:38:51Z,0
@sffa-hv8i,Apalgi seri note samsung kameranya beuh...ahh mantap,2021-04-06T03:39:40Z,0
@ithaoemala348,Samsung udah keluarin A52 2021 aja dan aq masi pakek A5 2016 buat nonton video review qm A52....😔😔,2021-04-05T13:57:37Z,2
@arkacdonkz,Gw msh pake a3 2016 hehe,2021-04-08T09:34:16Z,0
@yuppiw2006,Makin bingung milih a52 sama poco x3 pro,2021-04-05T13:55:02Z,0
@Simon-qg9zy,"Mau performa tinggi, ambil poco X3 Pro. Kalo ga masalah sama performa cukup, ambil a52",2021-04-05T14:40:06Z,0
@Yagamiofficial01,Pubg masa gk nyampe mode seimbang atau balance,2021-04-05T13:21:49Z,0
@raihanfauzi4903,"Wihh mantap reviewnya,klo bisa nanti setiap review gamenya banyak lagii",2021-04-05T13:19:04Z,0
@lordzenwiser9603,Bisa minta tolong review zenfoone 7 dong,2021-04-05T13:15:56Z,0
@anakbolokang5571,saran buat pengujian minecraft agar menggunakan world khusus pengujian agar ada acuan dalam penilaiannya,2021-04-05T12:49:16Z,0
@ekowa2504,"Tunggu versi Revisinya aja (A53s) 😆
Siapa tau triple slot",2021-04-05T12:43:17Z,0
@sffa-hv8i,Ya tinggal tukar tambah,2021-04-06T03:42:38Z,0
@ekowa2504,"@sffa-hv8i males lah jual rugi.. mending sekalian aja versi terakhirnya..
Kalau agan mau, ya beli lah sendiri.. 😁😆",2021-04-06T03:55:34Z,0
@yuyod,"mantap pak dosen.
saran aja nih hehe.
Videonya tetep pake resolusi perbandingan 16:9 tapi dengan angle yg bisa di zoom buat pengguna 19:9 dong. 😁",2021-04-05T12:22:21Z,1
@ji6795,"Baru beli Samsung A52, sayang nya ga bs main game 🙄🙄🙄 gaptek game. Cuma bs foto2 😁",2021-04-05T12:05:19Z,0
@crazff2050,Kok gitu,2021-04-05T12:06:47Z,0
@Simon-qg9zy,Jarang nge-game ya bang?,2021-04-05T14:50:10Z,0
@anasfzi23,Berasa kuliah online cuma bedanya ga ngebosenin mantapp lah,2021-04-05T11:45:53Z,6
@bellaaulia2468,Bang caranya mengatur pengambilan video menjadi 60fps gmna bang?,2021-04-05T11:38:12Z,0
@Simon-qg9zy,Kan ada opsi resolusi video. Pilih aja yg itu,2021-04-05T14:45:52Z,0
@bellaaulia2468,@Simon-qg9zy nggak ada bang,2021-04-06T10:33:46Z,0
@billythekid54,Absen,2021-04-05T11:28:25Z,0
@riankasdeanto8647,Baru kemaren beli samsung A52 mantap bat dh👏,2021-04-05T11:20:29Z,1
@i4nchanel171,panas ga om kalo pake main game\,2021-04-15T06:54:47Z,0
@muhamadrasyidridha6803,Bang hp 14s yng udah pakai ryzen 5 4500u,2021-04-05T11:11:32Z,0
@muhar2092,Bang cobain main dolphin emulator resident evil 4 versi wii dong di samsung A52 bang di next konten,2021-04-05T11:05:14Z,1
@ajengsrirahayu982,"Review vivo x60pro,baru rilis tuh😁",2021-04-05T11:02:36Z,0
@yellowcattt_182,Yaudah jual a71 4jtaan buat beli a72 6 jt nambah kurang 2 jtaan lah ..sehabis lebaran .amiin.,2021-04-05T11:02:12Z,0
@Simon-qg9zy,Emang lu nyesel beli a71?,2021-04-05T14:32:44Z,0
@yellowcattt_182,@Simon-qg9zy gak,2021-04-05T14:39:43Z,0
@Ronaldo46932,Mending poco X3 pro apa ini?🤔,2021-04-05T10:51:18Z,0
@Simon-qg9zy,"Kalo mau performa tinggi to ga masalah layar masih IPS, ambil poco. Kalo ga masalah dengan performa cukup tapi layar amoled, ambil ini aja",2021-04-05T14:41:03Z,0
@ADE_TEGUH_ASTRAWAN55,Bang review poco x3 pro,2021-04-05T10:31:46Z,0
@saefudinarif7345,"Channel favorite 👍 , lengkap 👌",2021-04-05T10:31:06Z,0
@mucharifabdullah5664,Paling worth si untuk harga 5juta saat ini 😆,2021-04-05T10:03:58Z,0
@fasstab,Garis antena ada berapa ya? Biasanya samsul lemah sinyal,2021-04-05T09:58:49Z,0
@lookleft7288,"Pls gw bingung
A52  atau A72",2021-04-05T09:51:47Z,0
@lookleft7288,Up,2021-04-05T09:51:51Z,0
@lookleft7288,Up,2021-04-05T09:51:54Z,0
@lookleft7288,Up,2021-04-05T09:51:56Z,0
@lookleft7288,Up,2021-04-05T09:51:59Z,0
@Simon-qg9zy,"Kalo mau baterai gede, charger 25W langsung di box, ukuran layar gede, sama kamera telephoto, ambil A72. Kalo ga butuh, ambil a52 aja",2021-04-05T15:04:00Z,0
@semutimpact,"bang kan kerja di asus, coba dong buat tutorial cara install screenpad asus. soalnya saya baru install ulang windows",2021-04-05T09:51:25Z,0
@ipadfrans6682,Min saran dari saya tolong untuk gaming test tambahin damon ps2/Psp soalnya tiap nonton review HP terutama yang pake snapdragon 700 series selalu di bilang Gpu kenceng coba game emulator PS 2/psp dong,2021-04-05T09:27:58Z,0
@griff3738,"Tukar tambah tokopedia 🤔
.
Gasssss",2021-04-05T09:14:41Z,0
@RellyPinky02,"Gila bagus bgt nih hp awalnya rada ragu mau beli hp ini tapi di jelasin sama jagat review bikin gw yakin nih hp bagus bgt. Dan lagi gw emng lgi cari hp yg bagus buat game, thanks atas penjelasannya😭",2021-04-05T09:10:22Z,0
@bungassafaril,"Bagus buat game poco x3 pro, harga di bawah 4 jt 🤣",2021-04-24T01:20:38Z,0
@id_gameplaytherapy9393,Bahas LG yang katanya tutup lini bisnis smartphone dong bang 🙏,2021-04-05T09:04:47Z,8
@syachfi8666,Gue pakai A51 rasanya gimana gitu begitu A52 datang. Jadi pengin ganti,2021-04-05T09:03:54Z,0
@Simon-qg9zy,"Mending stay aja dulu bang. Kan lumayan tuh update OSnya, sampai Android 13 lagi.",2021-04-05T14:35:50Z,0
@captfrl5543,Bang user experience realme ui 2.0 sama miui 12 enak mana?,2021-04-05T08:46:59Z,0
@Harrytakagi103,"Redmi note 10 pro kok belom ada di pasaran yaa, apa emang belum beredar",2021-04-05T08:32:05Z,0
@bimoagungk2977,"qualcomm to consumers: mau maen pubgm di snapdragon 700 series?
consumers: mau mau mauuuuu
qualcomm: makanya, beli dong snapdragon 765G wkwkwkwk",2021-04-05T08:27:58Z,0
@luckmann26,"tanya serius, ini ada LED notifikasi nya gak?",2021-04-05T08:18:08Z,0
@vistobudi6775,G ada om,2021-04-05T08:52:09Z,0
@luckmann26,@vistobudi6775 oke makasih gan.,2021-04-05T08:56:34Z,0
@ariristanto477,"Bang mau tanya , punyaku redmi note 9 , download AnTuTu 9 di situs resminya sama AnTuTu 3Dnya dan diinstal seperti biasa semuanya , kok dibuka aplikasinya kok suruh download lagi AnTuTu 3Dnya pdhl sdh diinstal..",2021-04-05T08:13:18Z,0
@yingjieqiu5030,"Menurut penjualan Anda, kami dapat mencoba bekerja sama",2021-04-05T08:12:09Z,0
@yafiashshidqi,"Wah tumben beda di tes gaming banyak banget, sampai gak tahu itu game apa baru kenal. 😂",2021-04-05T08:08:26Z,0
@handoyosantoso128,Ideal utk saat ini ...a52 invest anti air dibanding sharp ....,2021-04-05T07:56:21Z,0
@fennieka9775,"im feeling enough with this phone
kackkk ui.a ajaxchhh mehong lochh✨🤓🤓🤓",2021-04-05T07:38:12Z,0
@DraceEmpressa,hem.... fitur waterproof ny tampak menggiurkan...  tp kalo m series juga waterproof ane ambil m52 ja kali y...,2021-04-05T07:34:48Z,0
@alantum782,Di Celup Di Puter Di Sentuh,2021-04-05T07:27:34Z,0
@faridmorwest,"Coba lifeafter pas boss map, ngelag, 865 punya ku cuma bisa 20-40 fps",2021-04-05T07:20:13Z,2
